episode,step,reward,app_id,model_name,strategy_name,chosen_mode,with_explanation,true_label,predicted_class,predicted_correct,p_predicted,p_class_0,p_class_1,decision_boundary,decision_boundary_bin,decision_noise,memory_recall_threshold,opportunity_cost,prob_correct,pred_time,recent_prob_correct_history,recent_pred_time_history,reward_without_illegal_penalty,n_selected_features,illegal_action,info_access_mode,info_ddm_p_up,info_ddm_rt_dec,info_ddm_v,info_ddm_a,info_ddm_s,info_ddm_Tnd,info_ops_count,selected_features,selected_feature_slots,feature_order,feature_0_selected,feature_1_selected,feature_2_selected,feature_3_selected,feature_4_selected,feature_5_selected,slot_0_selected,slot_1_selected,slot_2_selected,slot_3_selected,slot_4_selected,slot_5_selected,info_simulation_sample_count,info_retrieval_candidate_count,info_avg_p_up,info_avg_time
0,10,0.9174399397064281,breast_cancer,xgboost,lr_calculation,retrieve,False,0,0,True,0.9304511800997863,0.9304511800997863,0.06954881990021362,0.6,0,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.9304511800997863,5.286842027728646,"0.996936,0.624988,0.999987,0.65625,0.930451","24.1725,6.54648,19.0147,8.11932,5.28684",0.9174399397064281,1,False,retrieve,,,,0.6,0.32297135604535715,0.5,,0,1,"3,0,1,4,2,5",1,0,0,0,0,0,0,1,0,0,0,0,16.0,3.0,0.06954881990021362,5.286842027728646
0,11,0.9454901854479081,breast_cancer,xgboost,lr_calculation,read,True,0,0,True,0.9998838856379794,0.9998838856379794,0.00011611436202068545,1.8000000000000003,4,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.9998838856379794,20.35454570685674,"0.624988,0.999987,0.65625,0.930451,0.999884","6.54648,19.0147,8.11932,5.28684,20.3545",0.9454901854479081,6,False,read,0.00011611436202068545,7.354545706856738,-0.2625384766924186,1.8000000000000003,0.32297135604535715,0.5,6.0,"3,0,1,4,2,5","0,1,2,3,4,5","3,0,1,4,2,5",1,1,1,1,1,1,1,1,1,1,1,1,,,,
0,12,0.7983623162397795,breast_cancer,xgboost,lr_calculation,retrieve,False,0,0,True,0.8124999981141251,0.8124999981141251,0.1875000018858749,1.2000000000000002,2,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.8124999981141251,5.827681928658709,"0.999987,0.65625,0.930451,0.999884,0.8125","19.0147,8.11932,5.28684,20.3545,5.82768",0.7983623162397795,1,False,retrieve,,,,1.2000000000000002,0.32297135604535715,0.5,,0,1,"3,0,1,4,2,5",1,0,0,0,0,0,0,1,0,0,0,0,16.0,3.0,0.1875000018858749,5.827681928658709
0,13,0.9430815073703024,breast_cancer,xgboost,lr_calculation,read,True,0,0,True,0.9996194364090748,0.9996194364090748,0.0003805635909251489,1.8000000000000003,4,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.9996194364090748,21.384057259544246,"0.65625,0.930451,0.999884,0.8125,0.999619","8.11932,5.28684,20.3545,5.82768,21.3841",0.9430815073703024,6,False,read,0.0003805635909251489,8.384057259544246,-0.22813507206524816,1.8000000000000003,0.32297135604535715,0.5,6.0,"3,0,1,4,2,5","0,1,2,3,4,5","3,0,1,4,2,5",1,1,1,1,1,1,1,1,1,1,1,1,,,,
0,14,0.9517744464374236,breast_cancer,xgboost,lr_calculation,read,True,0,0,True,0.999999882583912,0.999999882583912,1.1741608792598794e-07,1.8000000000000003,4,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.999999882583912,17.392968589404,"0.930451,0.999884,0.8125,0.999619,1","5.28684,20.3545,5.82768,21.3841,17.393",0.9517744464374236,6,False,read,1.1741608792598794e-07,4.392968589403999,-0.46237197551538894,1.8000000000000003,0.32297135604535715,0.5,6.0,"3,0,1,4,2,5","0,1,2,3,4,5","3,0,1,4,2,5",1,1,1,1,1,1,1,1,1,1,1,1,,,,
0,15,0.9512955018779224,breast_cancer,xgboost,lr_calculation,read,True,1,1,True,0.9999997141503822,2.8584961775379725e-07,0.9999997141503822,1.8000000000000003,4,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.9999997141503822,17.622844030701685,"0.999884,0.8125,0.999619,1,1","20.3545,5.82768,21.3841,17.393,17.6228",0.9512955018779224,6,False,read,0.9999997141503822,4.622844030701685,0.436591575508867,1.8000000000000003,0.32297135604535715,0.5,6.0,"3,0,1,4,2,5","0,1,2,3,4,5","3,0,1,4,2,5",1,1,1,1,1,1,1,1,1,1,1,1,,,,
0,16,0.04800170857267794,breast_cancer,xgboost,lr_calculation,retrieve,False,1,0,False,0.9374999832301727,0.9374999832301727,0.06250001676982728,1.2000000000000002,2,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.06250001676982728,6.000829942106331,"0.8125,0.999619,1,1,0.0625","5.82768,21.3841,17.393,17.6228,6.00083",0.04800170857267794,1,False,retrieve,,,,1.2000000000000002,0.32297135604535715,0.5,,0,1,"3,0,1,4,2,5",1,0,0,0,0,0,0,1,0,0,0,0,16.0,3.0,0.06250001676982728,6.000829942106331
0,17,-0.012818169434471614,breast_cancer,xgboost,lr_calculation,retrieve,False,1,0,False,0.9997683226169694,0.9997683226169694,0.0002316773830306978,0.6,0,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.0002316773830306978,5.305378183367255,"0.999619,1,1,0.0625,0.000231677","21.3841,17.393,17.6228,6.00083,5.30538",-0.012818169434471614,1,False,retrieve,,,,0.6,0.32297135604535715,0.5,,0,1,"3,0,1,4,2,5",1,0,0,0,0,0,0,1,0,0,0,0,16.0,3.0,0.0002316773830306978,5.305378183367255
0,18,0.8620606244139669,breast_cancer,xgboost,lr_calculation,retrieve,False,0,0,True,0.874921797920547,0.874921797920547,0.12507820207945292,0.6,0,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.874921797920547,5.214790206530806,"1,1,0.0625,0.000231677,0.874922","17.393,17.6228,6.00083,5.30538,5.21479",0.8620606244139669,1,False,retrieve,,,,0.6,0.32297135604535715,0.5,,0,1,"3,0,1,4,2,5",1,0,0,0,0,0,0,1,0,0,0,0,16.0,3.0,0.12507820207945292,5.214790206530806
0,19,0.9395481015386127,breast_cancer,xgboost,lr_calculation,read,True,0,0,True,0.998818162962178,0.998818162962178,0.0011818370378219969,1.8000000000000003,4,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.998818162962178,22.695839747369465,"1,0.0625,0.000231677,0.874922,0.998818","17.6228,6.00083,5.30538,5.21479,22.6958",0.9395481015386127,6,False,read,0.0011818370378219969,9.695839747369465,-0.1952780209308809,1.8000000000000003,0.32297135604535715,0.5,6.0,"3,0,1,4,2,5","0,1,2,3,4,5","3,0,1,4,2,5",1,1,1,1,1,1,1,1,1,1,1,1,,,,
0,20,0.9459020239133487,breast_cancer,xgboost,lr_calculation,read,True,0,0,True,0.9999097702462861,0.9999097702462861,9.022975371391983e-05,1.8000000000000003,4,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.9999097702462861,20.16923714944027,"0.0625,0.000231677,0.874922,0.998818,0.99991","6.00083,5.30538,5.21479,22.6958,20.1692",0.9459020239133487,6,False,read,9.022975371391983e-05,7.16923714944027,-0.2698472302844519,1.8000000000000003,0.32297135604535715,0.5,6.0,"3,0,1,4,2,5","0,1,2,3,4,5","3,0,1,4,2,5",1,1,1,1,1,1,1,1,1,1,1,1,,,,
0,21,0.8621509364258142,breast_cancer,xgboost,lr_calculation,retrieve,False,0,0,True,0.8749537643589925,0.8749537643589925,0.12504623564100747,0.6,0,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.8749537643589925,5.1867766659510535,"0.000231677,0.874922,0.998818,0.99991,0.874954","5.30538,5.21479,22.6958,20.1692,5.18678",0.8621509364258142,1,False,retrieve,,,,0.6,0.32297135604535715,0.5,,0,1,"3,0,1,4,2,5",1,0,0,0,0,0,0,1,0,0,0,0,16.0,3.0,0.12504623564100747,5.1867766659510535
0,22,0.9871249028126574,breast_cancer,xgboost,lr_calculation,retrieve,False,0,0,True,0.9999497018274791,0.9999497018274791,5.029817252086808e-05,0.6,0,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.9999497018274791,5.197325671665006,"0.874922,0.998818,0.99991,0.874954,0.99995","5.21479,22.6958,20.1692,5.18678,5.19733",0.9871249028126574,1,False,retrieve,,,,0.6,0.32297135604535715,0.5,,0,1,"3,0,1,4,2,5",1,0,0,0,0,0,0,1,0,0,0,0,16.0,3.0,5.029817252086808e-05,5.197325671665006
0,23,0.90917115077001,breast_cancer,xgboost,lr_calculation,read,True,0,0,True,0.9808873937862489,0.9808873937862489,0.019112606213751094,1.8000000000000003,4,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.9808873937862489,28.671642071018674,"0.998818,0.99991,0.874954,0.99995,0.980887","22.6958,20.1692,5.18678,5.19733,28.6716",0.90917115077001,6,False,read,0.019112606213751094,15.671642071018676,-0.11410726732984797,1.8000000000000003,0.32297135604535715,0.5,6.0,"3,0,1,4,2,5","0,1,2,3,4,5","3,0,1,4,2,5",1,1,1,1,1,1,1,1,1,1,1,1,,,,
0,24,0.8620720045709515,breast_cancer,xgboost,lr_calculation,retrieve,False,0,0,True,0.8749287577162462,0.8749287577162462,0.12507124228375377,0.6,0,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.8749287577162462,5.212667852373931,"0.99991,0.874954,0.99995,0.980887,0.874929","20.1692,5.18678,5.19733,28.6716,5.21267",0.8620720045709515,1,False,retrieve,,,,0.6,0.32297135604535715,0.5,,0,1,"3,0,1,4,2,5",1,0,0,0,0,0,0,1,0,0,0,0,16.0,3.0,0.12507124228375377,5.212667852373931
0,25,0.5243135897633434,breast_cancer,xgboost,lr_calculation,read,True,0,0,True,0.6276920554566858,0.6276920554566858,0.3723079445433142,1.8000000000000003,4,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.6276920554566858,43.873668687527974,"0.874954,0.99995,0.980887,0.874929,0.627692","5.18678,5.19733,28.6716,5.21267,43.8737",0.5243135897633434,6,False,read,0.3723079445433142,30.873668687527974,-0.015134536574201435,1.8000000000000003,0.32297135604535715,0.5,6.0,"3,0,1,4,2,5","0,1,2,3,4,5","3,0,1,4,2,5",1,1,1,1,1,1,1,1,1,1,1,1,,,,
0,26,0.9522615170070631,breast_cancer,xgboost,lr_calculation,read,True,1,1,True,0.9999999576476328,4.235236716887414e-08,0.9999999576476328,1.8000000000000003,4,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.9999999576476328,17.15914676588275,"0.99995,0.980887,0.874929,0.627692,1","5.19733,28.6716,5.21267,43.8737,17.1591",0.9522615170070631,6,False,read,0.9999999576476328,4.159146765882749,0.4919179149397247,1.8000000000000003,0.32297135604535715,0.5,6.0,"3,0,1,4,2,5","0,1,2,3,4,5","3,0,1,4,2,5",1,1,1,1,1,1,1,1,1,1,1,1,,,,
0,27,0.9868705962126574,breast_cancer,xgboost,lr_calculation,retrieve,False,0,0,True,0.9998449371890964,0.9998449371890964,0.00015506281090356337,0.6,0,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.9998449371890964,5.269125459821865,"0.980887,0.874929,0.627692,1,0.999845","28.6716,5.21267,43.8737,17.1591,5.26913",0.9868705962126574,1,False,retrieve,,,,0.6,0.32297135604535715,0.5,,0,1,"3,0,1,4,2,5",1,0,0,0,0,0,0,1,0,0,0,0,16.0,3.0,0.00015506281090356337,5.269125459821865
0,28,0.9485041260761331,breast_cancer,xgboost,lr_calculation,read,True,1,1,True,0.9996985344374383,0.0003014655625617202,0.9996985344374383,1.5,3,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.9996985344374383,18.818465311273734,"0.874929,0.627692,1,0.999845,0.999699","5.21267,43.8737,17.1591,5.26913,18.8185",0.9485041260761331,6,False,read,0.9996985344374383,5.818465311273734,0.2818661992839608,1.5,0.32297135604535715,0.5,6.0,"3,0,1,4,2,5","0,1,2,3,4,5","3,0,1,4,2,5",1,1,1,1,1,1,1,1,1,1,1,1,,,,
0,29,0.016595339510220297,breast_cancer,xgboost,lr_calculation,retrieve,False,1,0,False,0.9687484917768293,0.9687484917768293,0.03125150822317066,0.9,1,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.03125150822317066,6.07662372914954,"0.627692,1,0.999845,0.999699,0.0312515","43.8737,17.1591,5.26913,18.8185,6.07662",0.016595339510220297,1,False,retrieve,,,,0.9,0.32297135604535715,0.5,,0,1,"3,0,1,4,2,5",1,0,0,0,0,0,0,1,0,0,0,0,16.0,3.0,0.03125150822317066,6.07662372914954
0,30,0.04999923046786708,breast_cancer,xgboost,lr_calculation,retrieve,False,1,0,False,0.9367524687645871,0.9367524687645871,0.06324753123541295,0.6,0,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.06324753123541295,5.400662151946481,"1,0.999845,0.999699,0.0312515,0.0632475","17.1591,5.26913,18.8185,6.07662,5.40066",0.04999923046786708,1,False,retrieve,,,,0.6,0.32297135604535715,0.5,,0,1,"3,0,1,4,2,5",1,0,0,0,0,0,0,1,0,0,0,0,16.0,3.0,0.06324753123541295,5.400662151946481
0,31,0.9446482559693657,breast_cancer,xgboost,lr_calculation,read,True,0,0,True,0.9998148721177998,0.9998148721177998,0.00018512788220013707,1.8000000000000003,4,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.9998148721177998,20.725646911316822,"0.999845,0.999699,0.0312515,0.0632475,0.999815","5.26913,18.8185,6.07662,5.40066,20.7256",0.9446482559693657,6,False,read,0.00018512788220013707,7.7256469113168205,-0.24902040768224648,1.8000000000000003,0.32297135604535715,0.5,6.0,"3,0,1,4,2,5","0,1,2,3,4,5","3,0,1,4,2,5",1,1,1,1,1,1,1,1,1,1,1,1,,,,
0,32,0.9371289548712343,breast_cancer,xgboost,lr_calculation,read,True,1,1,True,0.9979959314472295,0.002004068552770466,0.9979959314472295,1.8000000000000003,4,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.9979959314472295,23.462568820660472,"0.999699,0.0312515,0.0632475,0.999815,0.997996","18.8185,6.07662,5.40066,20.7256,23.4626",0.9371289548712343,6,False,read,0.9979959314472295,10.462568820660472,0.17995211731859062,1.8000000000000003,0.32297135604535715,0.5,6.0,"3,0,1,4,2,5","0,1,2,3,4,5","3,0,1,4,2,5",1,1,1,1,1,1,1,1,1,1,1,1,,,,
0,33,0.949359374977974,breast_cancer,xgboost,lr_calculation,read,True,0,0,True,0.9998294037040596,0.9998294037040596,0.00017059629594037257,1.5,3,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.9998294037040596,18.470667918545896,"0.0312515,0.0632475,0.999815,0.997996,0.999829","6.07662,5.40066,20.7256,23.4626,18.4707",0.949359374977974,6,False,read,0.00017059629594037257,5.470667918545896,-0.30166734846990834,1.5,0.32297135604535715,0.5,6.0,"3,0,1,4,2,5","0,1,2,3,4,5","3,0,1,4,2,5",1,1,1,1,1,1,1,1,1,1,1,1,,,,
0,34,0.9528564569121282,breast_cancer,xgboost,lr_calculation,read,True,0,0,True,0.9999972197244303,0.9999972197244303,2.7802755697118745e-06,1.5,3,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.9999972197244303,16.872182886369878,"0.0632475,0.999815,0.997996,0.999829,0.999997","5.40066,20.7256,23.4626,18.4707,16.8722",0.9528564569121282,6,False,read,2.7802755697118745e-06,3.872182886369876,-0.44481325886450307,1.5,0.32297135604535715,0.5,6.0,"3,0,1,4,2,5","0,1,2,3,4,5","3,0,1,4,2,5",1,1,1,1,1,1,1,1,1,1,1,1,,,,
0,35,0.050513254103473376,breast_cancer,xgboost,lr_calculation,retrieve,False,1,0,False,0.9361536170869538,0.9361536170869538,0.06384638291304622,0.6,0,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.06384638291304622,5.441390756690104,"0.999815,0.997996,0.999829,0.999997,0.0638464","20.7256,23.4626,18.4707,16.8722,5.44139",0.050513254103473376,1,False,retrieve,,,,0.6,0.32297135604535715,0.5,,0,1,"3,0,1,4,2,5",1,0,0,0,0,0,0,1,0,0,0,0,16.0,3.0,0.06384638291304622,5.441390756690104
0,36,0.9851295577889456,breast_cancer,xgboost,lr_calculation,retrieve,False,0,0,True,0.9982008038476873,0.9982008038476873,0.0017991961523127252,0.6,0,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.9982008038476873,5.315652630559781,"0.997996,0.999829,0.999997,0.0638464,0.998201","23.4626,18.4707,16.8722,5.44139,5.31565",0.9851295577889456,1,False,retrieve,,,,0.6,0.32297135604535715,0.5,,0,1,"3,0,1,4,2,5",1,0,0,0,0,0,0,1,0,0,0,0,16.0,3.0,0.0017991961523127252,5.315652630559781
0,37,-0.01283202720899279,breast_cancer,xgboost,lr_calculation,retrieve,False,1,0,False,0.9998982683421329,0.9998982683421329,0.00010173165786704768,0.6,0,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.00010173165786704768,5.249640715612058,"0.999829,0.999997,0.0638464,0.998201,0.000101732","18.4707,16.8722,5.44139,5.31565,5.24964",-0.01283202720899279,1,False,retrieve,,,,0.6,0.32297135604535715,0.5,,0,1,"3,0,1,4,2,5",1,0,0,0,0,0,0,1,0,0,0,0,16.0,3.0,0.00010173165786704768,5.249640715612058
0,38,0.9870013346557527,breast_cancer,xgboost,lr_calculation,retrieve,False,0,0,True,0.9999044687403811,0.9999044687403811,9.55312596189314e-05,0.6,0,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.9999044687403811,5.234936796706707,"0.999997,0.0638464,0.998201,0.000101732,0.999904","16.8722,5.44139,5.31565,5.24964,5.23494",0.9870013346557527,1,False,retrieve,,,,0.6,0.32297135604535715,0.5,,0,1,"3,0,1,4,2,5",1,0,0,0,0,0,0,1,0,0,0,0,16.0,3.0,9.55312596189314e-05,5.234936796706707
0,39,-0.012718629470186019,breast_cancer,xgboost,lr_calculation,retrieve,False,1,0,False,0.999630785285555,0.999630785285555,0.0003692147144449317,0.6,0,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.0003692147144449317,5.323621911621512,"0.0638464,0.998201,0.000101732,0.999904,0.000369215","5.44139,5.31565,5.24964,5.23494,5.32362",-0.012718629470186019,1,False,retrieve,,,,0.6,0.32297135604535715,0.5,,0,1,"3,0,1,4,2,5",1,0,0,0,0,0,0,1,0,0,0,0,16.0,3.0,0.0003692147144449317,5.323621911621512
1,0,0.591824508682947,wine_binary,xgboost,lr_calculation,retrieve,True,1,1,True,0.6955528732279621,0.3044471267720379,0.6955528732279621,0.6,0,0.5096395602535655,-0.07222941708077191,0.018451803146066283,0.6955528732279621,5.513193683008831,0.695553,5.51319,0.591824508682947,1,False,retrieve,,,,0.6,0.5096395602535655,0.5,,1,3,"5,0,3,1,4,2",0,1,0,0,0,0,0,0,0,1,0,0,16.0,3.0,0.6955528732279621,5.513193683008831
1,1,0.3943761890053274,wine_binary,xgboost,lr_calculation,retrieve,True,0,1,False,0.5021837423908475,0.4978162576091525,0.5021837423908475,0.6,0,0.5096395602535655,-0.07222941708077191,0.018451803146066283,0.4978162576091525,5.497569413721552,"0.695553,0.497816","5.51319,5.49757",0.3943761890053274,1,False,retrieve,,,,0.6,0.5096395602535655,0.5,,1,3,"5,0,3,1,4,2",0,1,0,0,0,0,0,0,0,1,0,0,16.0,3.0,0.5021837423908475,5.497569413721552
1,2,0.15130936253492538,wine_binary,xgboost,lr_calculation,read,True,0,1,False,0.7590137703817595,0.24098622961824046,0.7590137703817595,0.6,0,0.5096395602535655,-0.07222941708077191,0.018451803146066283,0.24098622961824046,4.751669329509772,"0.695553,0.497816,0.240986","5.51319,5.49757,4.75167",0.15130936253492538,1,False,read,0.7590137703817595,1.751669329509772,0.24832159511318028,0.6,0.5096395602535655,0.5,1.0,1,3,"5,0,3,1,4,2",0,1,0,0,0,0,0,0,0,1,0,0,,,,
1,3,0.7846845624423171,wine_binary,xgboost,lr_calculation,retrieve,False,1,1,True,0.8370432113022876,0.16295678869771235,0.8370432113022876,0.6,0,0.5096395602535655,-0.07222941708077191,0.018451803146066283,0.8370432113022876,2.83758982498861,"0.695553,0.497816,0.240986,0.837043","5.51319,5.49757,4.75167,2.83759",0.7846845624423171,0,False,retrieve,,,,0.6,0.5096395602535655,0.5,,,,"5,0,3,1,4,2",0,0,0,0,0,0,0,0,0,0,0,0,16.0,3.0,0.8370432113022876,2.83758982498861
1,4,0.879365417109588,wine_binary,xgboost,lr_calculation,retrieve,False,1,1,True,0.928964087111818,0.071035912888182,0.928964087111818,0.6,0,0.5096395602535655,-0.07222941708077191,0.018451803146066283,0.928964087111818,2.688012093430763,"0.695553,0.497816,0.240986,0.837043,0.928964","5.51319,5.49757,4.75167,2.83759,2.68801",0.879365417109588,0,False,retrieve,,,,0.6,0.5096395602535655,0.5,,,,"5,0,3,1,4,2",0,0,0,0,0,0,0,0,0,0,0,0,16.0,3.0,0.928964087111818,2.688012093430763
