participantId,trialId,block,trialWithinBlock,withinCondition,dataset,xai_type,complexity,dataId,instanceId,CV_user_task_levels,CV_num_attributes_shown_levels,CV_ai_label_balance_levels,CV_xai_faithfulness_levels,phase,phaseTrialId,shown_xai_type,tested_w_xai
2,28,1,18,single_condition,wine_quality,decision_tree,high,wine_quality,27,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,18,decision_tree,True
2,29,1,19,single_condition,wine_quality,decision_tree,high,wine_quality,1328,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,19,decision_tree,True
2,30,1,20,single_condition,wine_quality,decision_tree,high,wine_quality,1586,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,20,decision_tree,False
2,31,1,21,single_condition,wine_quality,decision_tree,high,wine_quality,1087,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,21,decision_tree,False
2,32,1,22,single_condition,wine_quality,decision_tree,high,wine_quality,1435,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,22,decision_tree,False
2,33,1,23,single_condition,wine_quality,decision_tree,high,wine_quality,218,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,23,decision_tree,True
2,34,1,24,single_condition,wine_quality,decision_tree,high,wine_quality,354,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,24,decision_tree,False
2,35,1,25,single_condition,wine_quality,decision_tree,high,wine_quality,448,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,25,decision_tree,False
2,36,1,26,single_condition,wine_quality,decision_tree,high,wine_quality,172,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,26,decision_tree,False
2,37,1,27,single_condition,wine_quality,decision_tree,high,wine_quality,319,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,27,decision_tree,True
2,38,1,28,single_condition,wine_quality,decision_tree,high,wine_quality,975,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,28,decision_tree,True
2,39,1,29,single_condition,wine_quality,decision_tree,high,wine_quality,1243,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,29,decision_tree,False
2,40,1,30,single_condition,wine_quality,decision_tree,high,wine_quality,1576,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,30,decision_tree,True
2,41,1,31,single_condition,wine_quality,decision_tree,high,wine_quality,1136,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,31,decision_tree,False
2,42,1,32,single_condition,wine_quality,decision_tree,high,wine_quality,1316,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,32,decision_tree,True
2,43,1,33,single_condition,wine_quality,decision_tree,high,wine_quality,44,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,33,decision_tree,False
2,44,1,34,single_condition,wine_quality,decision_tree,high,wine_quality,1205,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,34,decision_tree,True
2,45,1,35,single_condition,wine_quality,decision_tree,high,wine_quality,423,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,35,decision_tree,False
2,46,1,36,single_condition,wine_quality,decision_tree,high,wine_quality,930,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,36,decision_tree,False
2,47,1,37,single_condition,wine_quality,decision_tree,high,wine_quality,284,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,37,decision_tree,True
2,48,1,38,single_condition,wine_quality,decision_tree,high,wine_quality,124,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,38,decision_tree,True
2,49,1,39,single_condition,wine_quality,decision_tree,high,wine_quality,853,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,39,decision_tree,False
2,50,1,40,single_condition,wine_quality,decision_tree,high,wine_quality,947,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,40,decision_tree,False
3,1,1,1,single_condition,wine_quality,logistic_regression,low,wine_quality,488,forward_simulation|counterfactual_simulation,6,50_50,0.9,training,1,logistic_regression,
3,2,1,2,single_condition,wine_quality,logistic_regression,low,wine_quality,963,forward_simulation|counterfactual_simulation,6,50_50,0.9,training,2,logistic_regression,
3,3,1,3,single_condition,wine_quality,logistic_regression,low,wine_quality,416,forward_simulation|counterfactual_simulation,6,50_50,0.9,training,3,logistic_regression,
3,4,1,4,single_condition,wine_quality,logistic_regression,low,wine_quality,313,forward_simulation|counterfactual_simulation,6,50_50,0.9,training,4,logistic_regression,
3,5,1,5,single_condition,wine_quality,logistic_regression,low,wine_quality,357,forward_simulation|counterfactual_simulation,6,50_50,0.9,training,5,logistic_regression,
3,6,1,6,single_condition,wine_quality,logistic_regression,low,wine_quality,1140,forward_simulation|counterfactual_simulation,6,50_50,0.9,training,6,logistic_regression,
3,7,1,7,single_condition,wine_quality,logistic_regression,low,wine_quality,1499,forward_simulation|counterfactual_simulation,6,50_50,0.9,training,7,logistic_regression,
3,8,1,8,single_condition,wine_quality,logistic_regression,low,wine_quality,1325,forward_simulation|counterfactual_simulation,6,50_50,0.9,training,8,logistic_regression,
3,9,1,9,single_condition,wine_quality,logistic_regression,low,wine_quality,1086,forward_simulation|counterfactual_simulation,6,50_50,0.9,training,9,logistic_regression,
3,10,1,10,single_condition,wine_quality,logistic_regression,low,wine_quality,1270,forward_simulation|counterfactual_simulation,6,50_50,0.9,training,10,logistic_regression,
3,11,1,1,single_condition,wine_quality,logistic_regression,low,wine_quality,640,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,1,logistic_regression,True
3,12,1,2,single_condition,wine_quality,logistic_regression,low,wine_quality,66,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,2,logistic_regression,True
3,13,1,3,single_condition,wine_quality,logistic_regression,low,wine_quality,90,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,3,logistic_regression,True
3,14,1,4,single_condition,wine_quality,logistic_regression,low,wine_quality,886,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,4,logistic_regression,True
3,15,1,5,single_condition,wine_quality,logistic_regression,low,wine_quality,882,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,5,logistic_regression,False
3,16,1,6,single_condition,wine_quality,logistic_regression,low,wine_quality,834,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,6,logistic_regression,False
3,17,1,7,single_condition,wine_quality,logistic_regression,low,wine_quality,1310,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,7,logistic_regression,True
3,18,1,8,single_condition,wine_quality,logistic_regression,low,wine_quality,1035,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,8,logistic_regression,True
3,19,1,9,single_condition,wine_quality,logistic_regression,low,wine_quality,250,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,9,logistic_regression,True
3,20,1,10,single_condition,wine_quality,logistic_regression,low,wine_quality,1404,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,10,logistic_regression,True
3,21,1,11,single_condition,wine_quality,logistic_regression,low,wine_quality,18,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,11,logistic_regression,False
3,22,1,12,single_condition,wine_quality,logistic_regression,low,wine_quality,828,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,12,logistic_regression,True
3,23,1,13,single_condition,wine_quality,logistic_regression,low,wine_quality,282,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,13,logistic_regression,True
3,24,1,14,single_condition,wine_quality,logistic_regression,low,wine_quality,779,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,14,logistic_regression,False
3,25,1,15,single_condition,wine_quality,logistic_regression,low,wine_quality,1113,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,15,logistic_regression,True
3,26,1,16,single_condition,wine_quality,logistic_regression,low,wine_quality,542,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,16,logistic_regression,False
3,27,1,17,single_condition,wine_quality,logistic_regression,low,wine_quality,888,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,17,logistic_regression,True
3,28,1,18,single_condition,wine_quality,logistic_regression,low,wine_quality,1455,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,18,logistic_regression,False
3,29,1,19,single_condition,wine_quality,logistic_regression,low,wine_quality,1065,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,19,logistic_regression,False
3,30,1,20,single_condition,wine_quality,logistic_regression,low,wine_quality,1416,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,20,logistic_regression,False
3,31,1,21,single_condition,wine_quality,logistic_regression,low,wine_quality,1141,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,21,logistic_regression,False
3,32,1,22,single_condition,wine_quality,logistic_regression,low,wine_quality,243,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,22,logistic_regression,False
3,33,1,23,single_condition,wine_quality,logistic_regression,low,wine_quality,666,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,23,logistic_regression,True
3,34,1,24,single_condition,wine_quality,logistic_regression,low,wine_quality,396,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,24,logistic_regression,False
3,35,1,25,single_condition,wine_quality,logistic_regression,low,wine_quality,500,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,25,logistic_regression,True
3,36,1,26,single_condition,wine_quality,logistic_regression,low,wine_quality,1005,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,26,logistic_regression,False
3,37,1,27,single_condition,wine_quality,logistic_regression,low,wine_quality,574,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,27,logistic_regression,True
3,38,1,28,single_condition,wine_quality,logistic_regression,low,wine_quality,1025,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,28,logistic_regression,True
3,39,1,29,single_condition,wine_quality,logistic_regression,low,wine_quality,119,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,29,logistic_regression,False
3,40,1,30,single_condition,wine_quality,logistic_regression,low,wine_quality,1204,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,30,logistic_regression,False
3,41,1,31,single_condition,wine_quality,logistic_regression,low,wine_quality,1344,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,31,logistic_regression,False
3,42,1,32,single_condition,wine_quality,logistic_regression,low,wine_quality,853,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,32,logistic_regression,True
3,43,1,33,single_condition,wine_quality,logistic_regression,low,wine_quality,1159,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,33,logistic_regression,True
3,44,1,34,single_condition,wine_quality,logistic_regression,low,wine_quality,820,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,34,logistic_regression,False
3,45,1,35,single_condition,wine_quality,logistic_regression,low,wine_quality,572,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,35,logistic_regression,False
3,46,1,36,single_condition,wine_quality,logistic_regression,low,wine_quality,543,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,36,logistic_regression,False
3,47,1,37,single_condition,wine_quality,logistic_regression,low,wine_quality,496,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,37,logistic_regression,True
3,48,1,38,single_condition,wine_quality,logistic_regression,low,wine_quality,1363,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,38,logistic_regression,False
3,49,1,39,single_condition,wine_quality,logistic_regression,low,wine_quality,800,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,39,logistic_regression,True
3,50,1,40,single_condition,wine_quality,logistic_regression,low,wine_quality,930,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,40,logistic_regression,False
4,1,1,1,single_condition,wine_quality,logistic_regression,high,wine_quality,1156,forward_simulation|counterfactual_simulation,6,50_50,0.9,training,1,logistic_regression,
4,2,1,2,single_condition,wine_quality,logistic_regression,high,wine_quality,1572,forward_simulation|counterfactual_simulation,6,50_50,0.9,training,2,logistic_regression,
4,3,1,3,single_condition,wine_quality,logistic_regression,high,wine_quality,1049,forward_simulation|counterfactual_simulation,6,50_50,0.9,training,3,logistic_regression,
4,4,1,4,single_condition,wine_quality,logistic_regression,high,wine_quality,1086,forward_simulation|counterfactual_simulation,6,50_50,0.9,training,4,logistic_regression,
4,5,1,5,single_condition,wine_quality,logistic_regression,high,wine_quality,1477,forward_simulation|counterfactual_simulation,6,50_50,0.9,training,5,logistic_regression,
4,6,1,6,single_condition,wine_quality,logistic_regression,high,wine_quality,836,forward_simulation|counterfactual_simulation,6,50_50,0.9,training,6,logistic_regression,
4,7,1,7,single_condition,wine_quality,logistic_regression,high,wine_quality,1006,forward_simulation|counterfactual_simulation,6,50_50,0.9,training,7,logistic_regression,
4,8,1,8,single_condition,wine_quality,logistic_regression,high,wine_quality,878,forward_simulation|counterfactual_simulation,6,50_50,0.9,training,8,logistic_regression,
4,9,1,9,single_condition,wine_quality,logistic_regression,high,wine_quality,464,forward_simulation|counterfactual_simulation,6,50_50,0.9,training,9,logistic_regression,
4,10,1,10,single_condition,wine_quality,logistic_regression,high,wine_quality,141,forward_simulation|counterfactual_simulation,6,50_50,0.9,training,10,logistic_regression,
4,11,1,1,single_condition,wine_quality,logistic_regression,high,wine_quality,655,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,1,logistic_regression,False
4,12,1,2,single_condition,wine_quality,logistic_regression,high,wine_quality,453,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,2,logistic_regression,True
4,13,1,3,single_condition,wine_quality,logistic_regression,high,wine_quality,1093,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,3,logistic_regression,False
4,14,1,4,single_condition,wine_quality,logistic_regression,high,wine_quality,1285,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,4,logistic_regression,True
4,15,1,5,single_condition,wine_quality,logistic_regression,high,wine_quality,979,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,5,logistic_regression,False
4,16,1,6,single_condition,wine_quality,logistic_regression,high,wine_quality,1555,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,6,logistic_regression,False
4,17,1,7,single_condition,wine_quality,logistic_regression,high,wine_quality,789,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,7,logistic_regression,False
4,18,1,8,single_condition,wine_quality,logistic_regression,high,wine_quality,959,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,8,logistic_regression,False
4,19,1,9,single_condition,wine_quality,logistic_regression,high,wine_quality,553,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,9,logistic_regression,False
4,20,1,10,single_condition,wine_quality,logistic_regression,high,wine_quality,626,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,10,logistic_regression,True
4,21,1,11,single_condition,wine_quality,logistic_regression,high,wine_quality,755,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,11,logistic_regression,True
4,22,1,12,single_condition,wine_quality,logistic_regression,high,wine_quality,366,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,12,logistic_regression,True
4,23,1,13,single_condition,wine_quality,logistic_regression,high,wine_quality,1549,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,13,logistic_regression,True
4,24,1,14,single_condition,wine_quality,logistic_regression,high,wine_quality,572,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,14,logistic_regression,True
4,25,1,15,single_condition,wine_quality,logistic_regression,high,wine_quality,1025,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,15,logistic_regression,True
4,26,1,16,single_condition,wine_quality,logistic_regression,high,wine_quality,128,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,16,logistic_regression,True
4,27,1,17,single_condition,wine_quality,logistic_regression,high,wine_quality,732,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,17,logistic_regression,False
4,28,1,18,single_condition,wine_quality,logistic_regression,high,wine_quality,894,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,18,logistic_regression,False
4,29,1,19,single_condition,wine_quality,logistic_regression,high,wine_quality,1457,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,19,logistic_regression,False
4,30,1,20,single_condition,wine_quality,logistic_regression,high,wine_quality,1051,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,20,logistic_regression,False
4,31,1,21,single_condition,wine_quality,logistic_regression,high,wine_quality,1131,forward_simulation|counterfactual_simulation,6,50_50,0.9,testing,21,logistic_regression,True
