episode,step,reward,app_id,model_name,strategy_name,chosen_mode,with_explanation,true_label,predicted_class,predicted_correct,p_predicted,p_class_0,p_class_1,decision_boundary,decision_boundary_bin,decision_noise,memory_recall_threshold,opportunity_cost,prob_correct,pred_time,recent_prob_correct_history,recent_pred_time_history,reward_without_illegal_penalty,n_selected_features,illegal_action,info_access_mode,info_simulation_sample_count,info_read_time,info_retrieve_time,info_decision_time,info_expected_time,info_ddm_a,info_ddm_s,info_ddm_Tnd,info_path_categorical_decisions,info_path_numeric_decisions,info_path_top_leaf,info_path_top_leaf_count,info_path_n_leaves_reached,info_refresh_feature_count,info_refresh_thr_key_count,selected_features,selected_feature_slots,feature_order,feature_0_selected,feature_1_selected,feature_2_selected,feature_3_selected,feature_4_selected,feature_5_selected,slot_0_selected,slot_1_selected,slot_2_selected,slot_3_selected,slot_4_selected,slot_5_selected
0,11,0.94800621940069,breast_cancer,xgboost,dt_traversal,retrieve,True,0,0,True,1.0,1.0,0.0,1.8000000000000003,4,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,1.0,24.96384554629646,"0.4375,1,0.46875,0.4375,1","5.09315,24.9638,7.81407,4.03934,24.9638",0.94800621940069,0,False,read,16,6.0,0.0,18.96384554629647,24.96384554629646,1.8000000000000003,0.32297135604535715,0.5,0,32,2.0,16.0,1.0,0,0,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,12,0.4273742178825864,breast_cancer,xgboost,dt_traversal,retrieve,False,0,1,False,0.5625,0.4375,0.5625,0.9,1,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.4375,4.861705725202021,"1,0.46875,0.4375,1,0.4375","24.9638,7.81407,4.03934,24.9638,4.86171",0.4273742178825864,0,False,retrieve,16,0.5,2.0,2.3617057252020213,4.861705725202021,0.9,0.32297135604535715,0.5,0,8,6.0,2.0,1.0,18,8,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,13,0.94800621940069,breast_cancer,xgboost,dt_traversal,retrieve,True,0,0,True,1.0,1.0,0.0,1.8000000000000003,4,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,1.0,24.96384554629646,"0.46875,0.4375,1,0.4375,1","7.81407,4.03934,24.9638,4.86171,24.9638",0.94800621940069,0,False,read,16,6.0,0.0,18.96384554629647,24.96384554629646,1.8000000000000003,0.32297135604535715,0.5,0,32,2.0,16.0,1.0,0,0,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,14,0.94800621940069,breast_cancer,xgboost,dt_traversal,retrieve,True,0,0,True,1.0,1.0,0.0,1.8000000000000003,4,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,1.0,24.96384554629646,"0.4375,1,0.4375,1,1","4.03934,24.9638,4.86171,24.9638,24.9638",0.94800621940069,0,False,read,16,6.0,0.0,18.96384554629647,24.96384554629646,1.8000000000000003,0.32297135604535715,0.5,0,32,2.0,16.0,1.0,0,0,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,15,0.94800621940069,breast_cancer,xgboost,dt_traversal,retrieve,True,1,1,True,1.0,0.0,1.0,1.8000000000000003,4,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,1.0,24.96384554629646,"1,0.4375,1,1,1","24.9638,4.86171,24.9638,24.9638,24.9638",0.94800621940069,0,False,read,16,6.0,0.0,18.96384554629647,24.96384554629646,1.8000000000000003,0.32297135604535715,0.5,0,32,6.0,16.0,1.0,0,0,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,16,0.5548620257414317,breast_cancer,xgboost,dt_traversal,retrieve,False,1,1,True,0.5625,0.4375,0.5625,0.6,0,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.5625,3.6672311087918046,"0.4375,1,1,1,0.5625","4.86171,24.9638,24.9638,24.9638,3.66723",0.5548620257414317,0,False,retrieve,16,0.4375,1.9375,1.2922311087918044,3.6672311087918046,0.6,0.32297135604535715,0.5,0,7,6.0,2.0,1.0,20,7,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,17,0.5227719339201584,breast_cancer,xgboost,dt_traversal,retrieve,False,1,1,True,0.53125,0.46875,0.53125,0.6,0,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.53125,4.0705855529049195,"1,1,1,0.5625,0.53125","24.9638,24.9638,24.9638,3.66723,4.07059",0.5227719339201584,0,False,retrieve,16,0.5,2.09375,1.4768355529049193,4.0705855529049195,0.6,0.32297135604535715,0.5,0,8,6.0,1.0,1.0,20,8,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,18,0.4268629317763749,breast_cancer,xgboost,dt_traversal,retrieve,False,0,1,False,0.5625,0.4375,0.5625,1.5,3,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.4375,5.107190228123534,"1,1,0.5625,0.53125,0.4375","24.9638,24.9638,3.66723,4.07059,5.10719",0.4268629317763749,0,False,retrieve,16,0.375,1.75,2.982190228123535,5.107190228123534,1.5,0.32297135604535715,0.5,0,6,6.0,1.0,2.0,18,7,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,19,0.94800621940069,breast_cancer,xgboost,dt_traversal,retrieve,True,0,0,True,1.0,1.0,0.0,1.8000000000000003,4,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,1.0,24.96384554629646,"1,0.5625,0.53125,0.4375,1","24.9638,3.66723,4.07059,5.10719,24.9638",0.94800621940069,0,False,read,16,6.0,0.0,18.96384554629647,24.96384554629646,1.8000000000000003,0.32297135604535715,0.5,0,32,2.0,16.0,1.0,0,0,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,20,0.94800621940069,breast_cancer,xgboost,dt_traversal,retrieve,True,0,0,True,1.0,1.0,0.0,1.8000000000000003,4,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,1.0,24.96384554629646,"0.5625,0.53125,0.4375,1,1","3.66723,4.07059,5.10719,24.9638,24.9638",0.94800621940069,0,False,read,16,6.0,0.0,18.96384554629647,24.96384554629646,1.8000000000000003,0.32297135604535715,0.5,0,32,2.0,16.0,1.0,0,0,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,21,0.489232759071956,breast_cancer,xgboost,dt_traversal,retrieve,False,0,0,True,0.5,0.5,0.5,1.5,3,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.5,5.169690228123534,"0.53125,0.4375,1,1,0.5","4.07059,5.10719,24.9638,24.9638,5.16969",0.489232759071956,0,False,retrieve,16,0.375,1.8125,2.982190228123535,5.169690228123534,1.5,0.32297135604535715,0.5,0,6,,,,19,6,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,22,0.49468704214862336,breast_cancer,xgboost,dt_traversal,retrieve,False,0,0,True,0.5,0.5,0.5,0.6,0,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.5,2.5509177764524598,"0.4375,1,1,0.5,0.5","5.10719,24.9638,24.9638,5.16969,2.55092",0.49468704214862336,0,False,retrieve,16,0.25,1.5625,0.7384177764524597,2.5509177764524598,0.6,0.32297135604535715,0.5,0,4,,,,18,4,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,23,0.94800621940069,breast_cancer,xgboost,dt_traversal,retrieve,True,0,0,True,1.0,1.0,0.0,1.8000000000000003,4,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,1.0,24.96384554629646,"1,1,0.5,0.5,1","24.9638,24.9638,5.16969,2.55092,24.9638",0.94800621940069,0,False,read,16,6.0,0.0,18.96384554629647,24.96384554629646,1.8000000000000003,0.32297135604535715,0.5,0,32,2.0,16.0,1.0,0,0,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,24,0.49357499790062687,breast_cancer,xgboost,dt_traversal,retrieve,False,0,0,True,0.5,0.5,0.5,1.5,3,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.5,3.0848451140617676,"1,0.5,0.5,1,0.5","24.9638,5.16969,2.55092,24.9638,3.08485",0.49357499790062687,0,False,retrieve,16,0.1875,1.40625,1.4910951140617672,3.0848451140617676,1.5,0.32297135604535715,0.5,0,3,,,,17,3,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,25,0.94800621940069,breast_cancer,xgboost,dt_traversal,retrieve,True,0,0,True,1.0,1.0,0.0,1.8000000000000003,4,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,1.0,24.96384554629646,"0.5,0.5,1,0.5,1","5.16969,2.55092,24.9638,3.08485,24.9638",0.94800621940069,0,False,read,16,6.0,0.0,18.96384554629647,24.96384554629646,1.8000000000000003,0.32297135604535715,0.5,0,32,2.0,16.0,1.0,0,0,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,26,0.94800621940069,breast_cancer,xgboost,dt_traversal,retrieve,True,1,1,True,1.0,0.0,1.0,1.8000000000000003,4,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,1.0,24.96384554629646,"0.5,1,0.5,1,1","2.55092,24.9638,3.08485,24.9638,24.9638",0.94800621940069,0,False,read,16,6.0,0.0,18.96384554629647,24.96384554629646,1.8000000000000003,0.32297135604535715,0.5,0,32,6.0,16.0,1.0,0,0,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,27,0.49059339021190035,breast_cancer,xgboost,dt_traversal,retrieve,False,0,0,True,0.5,0.5,0.5,1.5,3,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.5,4.5164085234362785,"1,0.5,1,1,0.5","24.9638,3.08485,24.9638,24.9638,4.51641",0.49059339021190035,0,False,retrieve,16,0.3125,1.71875,2.485158523436279,4.5164085234362785,1.5,0.32297135604535715,0.5,0,5,,,,19,7,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,28,0.94800621940069,breast_cancer,xgboost,dt_traversal,retrieve,True,1,1,True,1.0,0.0,1.0,1.8000000000000003,4,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,1.0,24.96384554629646,"0.5,1,1,0.5,1","3.08485,24.9638,24.9638,4.51641,24.9638",0.94800621940069,0,False,read,16,6.0,0.0,18.96384554629647,24.96384554629646,1.8000000000000003,0.32297135604535715,0.5,0,32,6.0,16.0,1.0,0,0,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,29,0.49468704214862336,breast_cancer,xgboost,dt_traversal,retrieve,False,1,0,False,0.5,0.5,0.5,0.6,0,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.5,2.5509177764524598,"1,1,0.5,1,0.5","24.9638,24.9638,4.51641,24.9638,2.55092",0.49468704214862336,0,False,retrieve,16,0.25,1.5625,0.7384177764524597,2.5509177764524598,0.6,0.32297135604535715,0.5,0,4,,,,19,4,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,30,0.5251620366795595,breast_cancer,xgboost,dt_traversal,retrieve,False,1,1,True,0.53125,0.46875,0.53125,0.6,0,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.53125,2.9230222205655747,"1,0.5,1,0.5,0.53125","24.9638,4.51641,24.9638,2.55092,2.92302",0.5251620366795595,0,False,retrieve,16,0.3125,1.6875,0.9230222205655746,2.9230222205655747,0.6,0.32297135604535715,0.5,0,5,6.0,1.0,1.0,19,6,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,31,0.94800621940069,breast_cancer,xgboost,dt_traversal,retrieve,True,0,0,True,1.0,1.0,0.0,1.8000000000000003,4,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,1.0,24.96384554629646,"0.5,1,0.5,0.53125,1","4.51641,24.9638,2.55092,2.92302,24.9638",0.94800621940069,0,False,read,16,6.0,0.0,18.96384554629647,24.96384554629646,1.8000000000000003,0.32297135604535715,0.5,0,32,2.0,16.0,1.0,0,0,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,32,0.94800621940069,breast_cancer,xgboost,dt_traversal,retrieve,True,1,1,True,1.0,0.0,1.0,1.8000000000000003,4,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,1.0,24.96384554629646,"1,0.5,0.53125,1,1","24.9638,2.55092,2.92302,24.9638,24.9638",0.94800621940069,0,False,read,16,6.0,0.0,18.96384554629647,24.96384554629646,1.8000000000000003,0.32297135604535715,0.5,0,32,6.0,16.0,1.0,0,0,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,33,0.94800621940069,breast_cancer,xgboost,dt_traversal,retrieve,True,0,0,True,1.0,1.0,0.0,1.8000000000000003,4,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,1.0,24.96384554629646,"0.5,0.53125,1,1,1","2.55092,2.92302,24.9638,24.9638,24.9638",0.94800621940069,0,False,read,16,6.0,0.0,18.96384554629647,24.96384554629646,1.8000000000000003,0.32297135604535715,0.5,0,32,2.0,16.0,1.0,0,0,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,34,0.94800621940069,breast_cancer,xgboost,dt_traversal,retrieve,True,0,0,True,1.0,1.0,0.0,1.8000000000000003,4,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,1.0,24.96384554629646,"0.53125,1,1,1,1","2.92302,24.9638,24.9638,24.9638,24.9638",0.94800621940069,0,False,read,16,6.0,0.0,18.96384554629647,24.96384554629646,1.8000000000000003,0.32297135604535715,0.5,0,32,2.0,16.0,1.0,0,0,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,35,0.49707714490802446,breast_cancer,xgboost,dt_traversal,retrieve,False,1,0,False,0.5,0.5,0.5,0.6,0,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.5,1.403354444113115,"1,1,1,1,0.5","24.9638,24.9638,24.9638,24.9638,1.40335",0.49707714490802446,0,False,retrieve,16,0.0625,1.15625,0.1846044441131149,1.403354444113115,0.6,0.32297135604535715,0.5,0,1,,,,17,1,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,36,0.49468704214862336,breast_cancer,xgboost,dt_traversal,retrieve,False,0,0,True,0.5,0.5,0.5,0.6,0,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.5,2.5509177764524598,"1,1,1,0.5,0.5","24.9638,24.9638,24.9638,1.40335,2.55092",0.49468704214862336,0,False,retrieve,16,0.25,1.5625,0.7384177764524597,2.5509177764524598,0.6,0.32297135604535715,0.5,0,4,,,,18,4,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,37,0.49707714490802446,breast_cancer,xgboost,dt_traversal,retrieve,False,1,0,False,0.5,0.5,0.5,0.6,0,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.5,1.403354444113115,"1,1,0.5,0.5,0.5","24.9638,24.9638,1.40335,2.55092,1.40335",0.49707714490802446,0,False,retrieve,16,0.0625,1.15625,0.1846044441131149,1.403354444113115,0.6,0.32297135604535715,0.5,0,1,,,,17,1,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,38,0.49649151923714396,breast_cancer,xgboost,dt_traversal,retrieve,False,0,0,True,0.5,0.5,0.5,1.5,3,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.5,1.6845317046872559,"1,0.5,0.5,0.5,0.5","24.9638,1.40335,2.55092,1.40335,1.68453",0.49649151923714396,0,False,retrieve,16,0.0625,1.125,0.49703170468725577,1.6845317046872559,1.5,0.32297135604535715,0.5,0,1,,,,17,1,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
0,39,0.49707714490802446,breast_cancer,xgboost,dt_traversal,retrieve,False,1,0,False,0.5,0.5,0.5,0.6,0,0.32297135604535715,-0.7565973639198303,0.0020827632707022437,0.5,1.403354444113115,"0.5,0.5,0.5,0.5,0.5","1.40335,2.55092,1.40335,1.68453,1.40335",0.49707714490802446,0,False,retrieve,16,0.0625,1.15625,0.1846044441131149,1.403354444113115,0.6,0.32297135604535715,0.5,0,1,,,,17,1,,,"3,0,1,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.6355408470657777,wine_binary,xgboost,dt_traversal,retrieve,True,1,1,True,0.8125,0.1875,0.8125,0.6,0,0.5096395602535655,-0.07222941708077191,0.018451803146066283,0.8125,9.590344723136068,0.8125,9.59034,0.6355408470657777,0,False,read,16,6.0,0.0,3.5903447231360692,9.590344723136068,0.6,0.5096395602535655,0.5,0,32,3.0,6.0,4.0,0,0,,,"5,0,3,1,4,2",0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.45871107895770635,wine_binary,xgboost,dt_traversal,retrieve,True,0,0,True,0.6875,0.6875,0.3125,0.9,1,0.5096395602535655,-0.07222941708077191,0.018451803146066283,0.6875,12.399271725975947,"0.8125,0.6875","9.59034,12.3993",0.45871107895770635,0,False,read,16,6.0,0.0,6.3992717259759475,12.399271725975947,0.9,0.5096395602535655,0.5,0,32,6.0,11.0,3.0,0,0,,,"5,0,3,1,4,2",0,0,0,0,0,0,0,0,0,0,0,0
1,2,0.33371107895770635,wine_binary,xgboost,dt_traversal,retrieve,True,0,0,True,0.5625,0.5625,0.4375,0.9,1,0.5096395602535655,-0.07222941708077191,0.018451803146066283,0.5625,12.399271725975947,"0.8125,0.6875,0.5625","9.59034,12.3993,12.3993",0.33371107895770635,0,False,read,16,6.0,0.0,6.3992717259759475,12.399271725975947,0.9,0.5096395602535655,0.5,0,32,6.0,9.0,4.0,0,0,,,"5,0,3,1,4,2",0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.48731438533707944,wine_binary,xgboost,dt_traversal,retrieve,False,1,0,False,0.5,0.5,0.5,0.6,0,0.5096395602535655,-0.07222941708077191,0.018451803146066283,0.5,0.6875,"0.8125,0.6875,0.5625,0.5","9.59034,12.3993,12.3993,0.6875",0.48731438533707944,0,False,retrieve,16,0.0,0.6875,0.0,0.6875,0.6,0.5096395602535655,0.5,0,0,,,,6,0,,,"5,0,3,1,4,2",0,0,0,0,0,0,0,0,0,0,0,0
1,4,0.47601822332473925,wine_binary,xgboost,dt_traversal,retrieve,False,1,0,False,0.5,0.5,0.5,0.6,0,0.5096395602535655,-0.07222941708077191,0.018451803146066283,0.5,1.2996982725980022,"0.8125,0.6875,0.5625,0.5,0.5","9.59034,12.3993,12.3993,0.6875,1.2997",0.47601822332473925,0,False,retrieve,16,0.0625,1.125,0.11219827259800212,1.2996982725980022,0.6,0.5096395602535655,0.5,0,1,,,,16,2,,,"5,0,3,1,4,2",0,0,0,0,0,0,0,0,0,0,0,0
1,5,0.42149509151133235,wine_binary,xgboost,dt_traversal,retrieve,False,0,1,False,0.53125,0.46875,0.53125,0.6,0,0.5096395602535655,-0.07222941708077191,0.018451803146066283,0.46875,2.560991362990011,"0.6875,0.5625,0.5,0.5,0.46875","12.3993,12.3993,0.6875,1.2997,2.56099",0.42149509151133235,0,False,retrieve,16,0.3125,1.6875,0.5609913629900106,2.560991362990011,0.6,0.5096395602535655,0.5,0,5,3.0,1.0,1.0,19,11,,,"5,0,3,1,4,2",0,0,0,0,0,0,0,0,0,0,0,0
1,6,0.27121107895770635,wine_binary,xgboost,dt_traversal,retrieve,True,0,0,True,0.5,0.5,0.5,0.9,1,0.5096395602535655,-0.07222941708077191,0.018451803146066283,0.5,12.399271725975947,"0.5625,0.5,0.5,0.46875,0.5","12.3993,0.6875,1.2997,2.56099,12.3993",0.27121107895770635,0,False,read,16,6.0,0.0,6.3992717259759475,12.399271725975947,0.9,0.5096395602535655,0.5,0,32,6.0,8.0,3.0,0,0,,,"5,0,3,1,4,2",0,0,0,0,0,0,0,0,0,0,0,0
1,7,0.6462110789577064,wine_binary,xgboost,dt_traversal,retrieve,True,1,1,True,0.875,0.125,0.875,0.9,1,0.5096395602535655,-0.07222941708077191,0.018451803146066283,0.875,12.399271725975947,"0.5,0.5,0.46875,0.5,0.875","0.6875,1.2997,2.56099,12.3993,12.3993",0.6462110789577064,0,False,read,16,6.0,0.0,6.3992717259759475,12.399271725975947,0.9,0.5096395602535655,0.5,0,32,2.0,9.0,4.0,0,0,,,"5,0,3,1,4,2",0,0,0,0,0,0,0,0,0,0,0,0
1,8,0.39621107895770635,wine_binary,xgboost,dt_traversal,retrieve,True,0,0,True,0.625,0.625,0.375,0.9,1,0.5096395602535655,-0.07222941708077191,0.018451803146066283,0.625,12.399271725975947,"0.5,0.46875,0.5,0.875,0.625","1.2997,2.56099,12.3993,12.3993,12.3993",0.39621107895770635,0,False,read,16,6.0,0.0,6.3992717259759475,12.399271725975947,0.9,0.5096395602535655,0.5,0,32,6.0,10.0,4.0,0,0,,,"5,0,3,1,4,2",0,0,0,0,0,0,0,0,0,0,0,0
