participantId,trialId,block,trialWithinBlock,withinCondition,tested_w_xai,xai_type,dataset,dataId,instanceId,CV_user_task_levels,CV_ai_model_levels,CV_num_attributes_shown_levels,CV_sessions_levels,CV_num_training_levels,CV_num_testing_levels,phase,phaseTrialId
2,6,1,1,single_condition,True,none,adult,wine_quality,1330,forward_simulation,mlp|xgboost,5,2,10,20,testing,1
2,7,1,2,single_condition,True,none,adult,wine_quality,1152,forward_simulation,mlp|xgboost,5,2,10,20,testing,2
2,8,1,4,single_condition,True,none,adult,wine_quality,554,forward_simulation,mlp|xgboost,5,2,10,20,testing,3
2,9,1,5,single_condition,True,none,adult,wine_quality,1095,forward_simulation,mlp|xgboost,5,2,10,20,testing,4
2,10,1,7,single_condition,True,none,adult,wine_quality,1571,forward_simulation,mlp|xgboost,5,2,10,20,testing,5
2,11,1,9,single_condition,True,none,adult,wine_quality,166,forward_simulation,mlp|xgboost,5,2,10,20,testing,6
2,12,1,11,single_condition,True,none,adult,wine_quality,902,forward_simulation,mlp|xgboost,5,2,10,20,testing,7
2,13,1,12,single_condition,True,none,adult,wine_quality,1416,forward_simulation,mlp|xgboost,5,2,10,20,testing,8
2,14,1,16,single_condition,True,none,adult,wine_quality,417,forward_simulation,mlp|xgboost,5,2,10,20,testing,9
2,15,1,18,single_condition,True,none,adult,wine_quality,925,forward_simulation,mlp|xgboost,5,2,10,20,testing,10
2,16,1,1,single_condition,False,none,adult,wine_quality,323,forward_simulation,mlp|xgboost,5,2,10,20,training,1
2,17,1,2,single_condition,False,none,adult,wine_quality,395,forward_simulation,mlp|xgboost,5,2,10,20,training,2
2,18,1,3,single_condition,False,none,adult,wine_quality,881,forward_simulation,mlp|xgboost,5,2,10,20,training,3
2,19,1,4,single_condition,False,none,adult,wine_quality,365,forward_simulation,mlp|xgboost,5,2,10,20,training,4
2,20,1,5,single_condition,False,none,adult,wine_quality,1536,forward_simulation,mlp|xgboost,5,2,10,20,training,5
2,21,1,3,single_condition,False,none,adult,wine_quality,1227,forward_simulation,mlp|xgboost,5,2,10,20,testing,1
2,22,1,6,single_condition,False,none,adult,wine_quality,1328,forward_simulation,mlp|xgboost,5,2,10,20,testing,2
2,23,1,8,single_condition,False,none,adult,wine_quality,1392,forward_simulation,mlp|xgboost,5,2,10,20,testing,3
2,24,1,10,single_condition,False,none,adult,wine_quality,1556,forward_simulation,mlp|xgboost,5,2,10,20,testing,4
2,25,1,13,single_condition,False,none,adult,wine_quality,1453,forward_simulation,mlp|xgboost,5,2,10,20,testing,5
2,26,1,14,single_condition,False,none,adult,wine_quality,725,forward_simulation,mlp|xgboost,5,2,10,20,testing,6
2,27,1,15,single_condition,False,none,adult,wine_quality,666,forward_simulation,mlp|xgboost,5,2,10,20,testing,7
2,28,1,17,single_condition,False,none,adult,wine_quality,21,forward_simulation,mlp|xgboost,5,2,10,20,testing,8
2,29,1,19,single_condition,False,none,adult,wine_quality,507,forward_simulation,mlp|xgboost,5,2,10,20,testing,9
2,30,1,20,single_condition,False,none,adult,wine_quality,1512,forward_simulation,mlp|xgboost,5,2,10,20,testing,10
3,1,1,1,single_condition,False,none,forest_cover,wine_quality,674,forward_simulation,mlp|xgboost,5,2,10,20,training,1
3,2,1,2,single_condition,False,none,forest_cover,wine_quality,258,forward_simulation,mlp|xgboost,5,2,10,20,training,2
3,3,1,3,single_condition,False,none,forest_cover,wine_quality,1379,forward_simulation,mlp|xgboost,5,2,10,20,training,3
3,4,1,4,single_condition,False,none,forest_cover,wine_quality,560,forward_simulation,mlp|xgboost,5,2,10,20,training,4
3,5,1,5,single_condition,False,none,forest_cover,wine_quality,324,forward_simulation,mlp|xgboost,5,2,10,20,training,5
3,6,1,1,single_condition,False,none,forest_cover,wine_quality,1597,forward_simulation,mlp|xgboost,5,2,10,20,testing,1
3,7,1,2,single_condition,False,none,forest_cover,wine_quality,981,forward_simulation,mlp|xgboost,5,2,10,20,testing,2
3,8,1,3,single_condition,False,none,forest_cover,wine_quality,182,forward_simulation,mlp|xgboost,5,2,10,20,testing,3
3,9,1,5,single_condition,False,none,forest_cover,wine_quality,140,forward_simulation,mlp|xgboost,5,2,10,20,testing,4
3,10,1,6,single_condition,False,none,forest_cover,wine_quality,1322,forward_simulation,mlp|xgboost,5,2,10,20,testing,5
3,11,1,8,single_condition,False,none,forest_cover,wine_quality,1127,forward_simulation,mlp|xgboost,5,2,10,20,testing,6
3,12,1,11,single_condition,False,none,forest_cover,wine_quality,819,forward_simulation,mlp|xgboost,5,2,10,20,testing,7
3,13,1,13,single_condition,False,none,forest_cover,wine_quality,451,forward_simulation,mlp|xgboost,5,2,10,20,testing,8
3,14,1,14,single_condition,False,none,forest_cover,wine_quality,1124,forward_simulation,mlp|xgboost,5,2,10,20,testing,9
3,15,1,15,single_condition,False,none,forest_cover,wine_quality,27,forward_simulation,mlp|xgboost,5,2,10,20,testing,10
3,16,1,1,single_condition,True,none,forest_cover,wine_quality,1335,forward_simulation,mlp|xgboost,5,2,10,20,training,1
3,17,1,2,single_condition,True,none,forest_cover,wine_quality,1088,forward_simulation,mlp|xgboost,5,2,10,20,training,2
3,18,1,3,single_condition,True,none,forest_cover,wine_quality,1595,forward_simulation,mlp|xgboost,5,2,10,20,training,3
3,19,1,4,single_condition,True,none,forest_cover,wine_quality,1165,forward_simulation,mlp|xgboost,5,2,10,20,training,4
3,20,1,5,single_condition,True,none,forest_cover,wine_quality,1326,forward_simulation,mlp|xgboost,5,2,10,20,training,5
3,21,1,4,single_condition,True,none,forest_cover,wine_quality,1070,forward_simulation,mlp|xgboost,5,2,10,20,testing,1
3,22,1,7,single_condition,True,none,forest_cover,wine_quality,1151,forward_simulation,mlp|xgboost,5,2,10,20,testing,2
3,23,1,9,single_condition,True,none,forest_cover,wine_quality,311,forward_simulation,mlp|xgboost,5,2,10,20,testing,3
3,24,1,10,single_condition,True,none,forest_cover,wine_quality,306,forward_simulation,mlp|xgboost,5,2,10,20,testing,4
3,25,1,12,single_condition,True,none,forest_cover,wine_quality,559,forward_simulation,mlp|xgboost,5,2,10,20,testing,5
3,26,1,16,single_condition,True,none,forest_cover,wine_quality,410,forward_simulation,mlp|xgboost,5,2,10,20,testing,6
3,27,1,17,single_condition,True,none,forest_cover,wine_quality,1447,forward_simulation,mlp|xgboost,5,2,10,20,testing,7
3,28,1,18,single_condition,True,none,forest_cover,wine_quality,505,forward_simulation,mlp|xgboost,5,2,10,20,testing,8
3,29,1,19,single_condition,True,none,forest_cover,wine_quality,495,forward_simulation,mlp|xgboost,5,2,10,20,testing,9
3,30,1,20,single_condition,True,none,forest_cover,wine_quality,1211,forward_simulation,mlp|xgboost,5,2,10,20,testing,10
4,1,1,1,single_condition,False,importance,wine_quality,wine_quality,82,forward_simulation,mlp|xgboost,5,2,10,20,training,1
4,2,1,2,single_condition,False,importance,wine_quality,wine_quality,52,forward_simulation,mlp|xgboost,5,2,10,20,training,2
4,3,1,3,single_condition,False,importance,wine_quality,wine_quality,1111,forward_simulation,mlp|xgboost,5,2,10,20,training,3
4,4,1,4,single_condition,False,importance,wine_quality,wine_quality,333,forward_simulation,mlp|xgboost,5,2,10,20,training,4
4,5,1,5,single_condition,False,importance,wine_quality,wine_quality,1477,forward_simulation,mlp|xgboost,5,2,10,20,training,5
4,6,1,1,single_condition,False,importance,wine_quality,wine_quality,957,forward_simulation,mlp|xgboost,5,2,10,20,testing,1
4,7,1,4,single_condition,False,importance,wine_quality,wine_quality,1,forward_simulation,mlp|xgboost,5,2,10,20,testing,2
4,8,1,6,single_condition,False,importance,wine_quality,wine_quality,1289,forward_simulation,mlp|xgboost,5,2,10,20,testing,3
4,9,1,11,single_condition,False,importance,wine_quality,wine_quality,940,forward_simulation,mlp|xgboost,5,2,10,20,testing,4
4,10,1,13,single_condition,False,importance,wine_quality,wine_quality,269,forward_simulation,mlp|xgboost,5,2,10,20,testing,5
4,11,1,14,single_condition,False,importance,wine_quality,wine_quality,870,forward_simulation,mlp|xgboost,5,2,10,20,testing,6
4,12,1,15,single_condition,False,importance,wine_quality,wine_quality,1511,forward_simulation,mlp|xgboost,5,2,10,20,testing,7
4,13,1,17,single_condition,False,importance,wine_quality,wine_quality,1113,forward_simulation,mlp|xgboost,5,2,10,20,testing,8
4,14,1,18,single_condition,False,importance,wine_quality,wine_quality,152,forward_simulation,mlp|xgboost,5,2,10,20,testing,9
4,15,1,19,single_condition,False,importance,wine_quality,wine_quality,429,forward_simulation,mlp|xgboost,5,2,10,20,testing,10
4,16,1,1,single_condition,True,importance,wine_quality,wine_quality,112,forward_simulation,mlp|xgboost,5,2,10,20,training,1
4,17,1,2,single_condition,True,importance,wine_quality,wine_quality,264,forward_simulation,mlp|xgboost,5,2,10,20,training,2
4,18,1,3,single_condition,True,importance,wine_quality,wine_quality,892,forward_simulation,mlp|xgboost,5,2,10,20,training,3
4,19,1,4,single_condition,True,importance,wine_quality,wine_quality,89,forward_simulation,mlp|xgboost,5,2,10,20,training,4
4,20,1,5,single_condition,True,importance,wine_quality,wine_quality,734,forward_simulation,mlp|xgboost,5,2,10,20,training,5
4,21,1,2,single_condition,True,importance,wine_quality,wine_quality,1357,forward_simulation,mlp|xgboost,5,2,10,20,testing,1
4,22,1,3,single_condition,True,importance,wine_quality,wine_quality,960,forward_simulation,mlp|xgboost,5,2,10,20,testing,2
4,23,1,5,single_condition,True,importance,wine_quality,wine_quality,989,forward_simulation,mlp|xgboost,5,2,10,20,testing,3
4,24,1,7,single_condition,True,importance,wine_quality,wine_quality,939,forward_simulation,mlp|xgboost,5,2,10,20,testing,4
4,25,1,8,single_condition,True,importance,wine_quality,wine_quality,1151,forward_simulation,mlp|xgboost,5,2,10,20,testing,5
4,26,1,9,single_condition,True,importance,wine_quality,wine_quality,451,forward_simulation,mlp|xgboost,5,2,10,20,testing,6
4,27,1,10,single_condition,True,importance,wine_quality,wine_quality,1319,forward_simulation,mlp|xgboost,5,2,10,20,testing,7
4,28,1,12,single_condition,True,importance,wine_quality,wine_quality,581,forward_simulation,mlp|xgboost,5,2,10,20,testing,8
4,29,1,16,single_condition,True,importance,wine_quality,wine_quality,274,forward_simulation,mlp|xgboost,5,2,10,20,testing,9
4,30,1,20,single_condition,True,importance,wine_quality,wine_quality,1496,forward_simulation,mlp|xgboost,5,2,10,20,testing,10
5,1,1,1,single_condition,True,importance,adult,wine_quality,8,forward_simulation,mlp|xgboost,5,2,10,20,training,1
5,2,1,2,single_condition,True,importance,adult,wine_quality,555,forward_simulation,mlp|xgboost,5,2,10,20,training,2
5,3,1,3,single_condition,True,importance,adult,wine_quality,205,forward_simulation,mlp|xgboost,5,2,10,20,training,3
5,4,1,4,single_condition,True,importance,adult,wine_quality,435,forward_simulation,mlp|xgboost,5,2,10,20,training,4
5,5,1,5,single_condition,True,importance,adult,wine_quality,1468,forward_simulation,mlp|xgboost,5,2,10,20,training,5
5,6,1,1,single_condition,True,importance,adult,wine_quality,1095,forward_simulation,mlp|xgboost,5,2,10,20,testing,1
5,7,1,3,single_condition,True,importance,adult,wine_quality,1550,forward_simulation,mlp|xgboost,5,2,10,20,testing,2
5,8,1,4,single_condition,True,importance,adult,wine_quality,1324,forward_simulation,mlp|xgboost,5,2,10,20,testing,3
5,9,1,6,single_condition,True,importance,adult,wine_quality,647,forward_simulation,mlp|xgboost,5,2,10,20,testing,4
5,10,1,7,single_condition,True,importance,adult,wine_quality,1121,forward_simulation,mlp|xgboost,5,2,10,20,testing,5
5,11,1,8,single_condition,True,importance,adult,wine_quality,540,forward_simulation,mlp|xgboost,5,2,10,20,testing,6
5,12,1,11,single_condition,True,importance,adult,wine_quality,377,forward_simulation,mlp|xgboost,5,2,10,20,testing,7
5,13,1,12,single_condition,True,importance,adult,wine_quality,818,forward_simulation,mlp|xgboost,5,2,10,20,testing,8
5,14,1,13,single_condition,True,importance,adult,wine_quality,820,forward_simulation,mlp|xgboost,5,2,10,20,testing,9
5,15,1,19,single_condition,True,importance,adult,wine_quality,687,forward_simulation,mlp|xgboost,5,2,10,20,testing,10
5,16,1,1,single_condition,False,importance,adult,wine_quality,115,forward_simulation,mlp|xgboost,5,2,10,20,training,1
5,17,1,2,single_condition,False,importance,adult,wine_quality,116,forward_simulation,mlp|xgboost,5,2,10,20,training,2
5,18,1,3,single_condition,False,importance,adult,wine_quality,1233,forward_simulation,mlp|xgboost,5,2,10,20,training,3
5,19,1,4,single_condition,False,importance,adult,wine_quality,777,forward_simulation,mlp|xgboost,5,2,10,20,training,4
5,20,1,5,single_condition,False,importance,adult,wine_quality,384,forward_simulation,mlp|xgboost,5,2,10,20,training,5
5,21,1,2,single_condition,False,importance,adult,wine_quality,1367,forward_simulation,mlp|xgboost,5,2,10,20,testing,1
5,22,1,5,single_condition,False,importance,adult,wine_quality,1371,forward_simulation,mlp|xgboost,5,2,10,20,testing,2
5,23,1,9,single_condition,False,importance,adult,wine_quality,237,forward_simulation,mlp|xgboost,5,2,10,20,testing,3
5,24,1,10,single_condition,False,importance,adult,wine_quality,1426,forward_simulation,mlp|xgboost,5,2,10,20,testing,4
5,25,1,14,single_condition,False,importance,adult,wine_quality,856,forward_simulation,mlp|xgboost,5,2,10,20,testing,5
5,26,1,15,single_condition,False,importance,adult,wine_quality,461,forward_simulation,mlp|xgboost,5,2,10,20,testing,6
5,27,1,16,single_condition,False,importance,adult,wine_quality,284,forward_simulation,mlp|xgboost,5,2,10,20,testing,7
5,28,1,17,single_condition,False,importance,adult,wine_quality,1424,forward_simulation,mlp|xgboost,5,2,10,20,testing,8
5,29,1,18,single_condition,False,importance,adult,wine_quality,888,forward_simulation,mlp|xgboost,5,2,10,20,testing,9
5,30,1,20,single_condition,False,importance,adult,wine_quality,1,forward_simulation,mlp|xgboost,5,2,10,20,testing,10
6,1,1,1,single_condition,False,importance,forest_cover,wine_quality,318,forward_simulation,mlp|xgboost,5,2,10,20,training,1
6,2,1,2,single_condition,False,importance,forest_cover,wine_quality,321,forward_simulation,mlp|xgboost,5,2,10,20,training,2
6,3,1,3,single_condition,False,importance,forest_cover,wine_quality,980,forward_simulation,mlp|xgboost,5,2,10,20,training,3
6,4,1,4,single_condition,False,importance,forest_cover,wine_quality,799,forward_simulation,mlp|xgboost,5,2,10,20,training,4
6,5,1,5,single_condition,False,importance,forest_cover,wine_quality,1191,forward_simulation,mlp|xgboost,5,2,10,20,training,5
6,6,1,1,single_condition,False,importance,forest_cover,wine_quality,1297,forward_simulation,mlp|xgboost,5,2,10,20,testing,1
6,7,1,2,single_condition,False,importance,forest_cover,wine_quality,687,forward_simulation,mlp|xgboost,5,2,10,20,testing,2
6,8,1,3,single_condition,False,importance,forest_cover,wine_quality,22,forward_simulation,mlp|xgboost,5,2,10,20,testing,3
6,9,1,4,single_condition,False,importance,forest_cover,wine_quality,66,forward_simulation,mlp|xgboost,5,2,10,20,testing,4
6,10,1,5,single_condition,False,importance,forest_cover,wine_quality,1102,forward_simulation,mlp|xgboost,5,2,10,20,testing,5
6,11,1,8,single_condition,False,importance,forest_cover,wine_quality,1253,forward_simulation,mlp|xgboost,5,2,10,20,testing,6
6,12,1,12,single_condition,False,importance,forest_cover,wine_quality,1574,forward_simulation,mlp|xgboost,5,2,10,20,testing,7
6,13,1,15,single_condition,False,importance,forest_cover,wine_quality,888,forward_simulation,mlp|xgboost,5,2,10,20,testing,8
6,14,1,16,single_condition,False,importance,forest_cover,wine_quality,382,forward_simulation,mlp|xgboost,5,2,10,20,testing,9
6,15,1,19,single_condition,False,importance,forest_cover,wine_quality,23,forward_simulation,mlp|xgboost,5,2,10,20,testing,10
6,16,1,1,single_condition,True,importance,forest_cover,wine_quality,1492,forward_simulation,mlp|xgboost,5,2,10,20,training,1
6,17,1,2,single_condition,True,importance,forest_cover,wine_quality,1230,forward_simulation,mlp|xgboost,5,2,10,20,training,2
6,18,1,3,single_condition,True,importance,forest_cover,wine_quality,866,forward_simulation,mlp|xgboost,5,2,10,20,training,3
6,19,1,4,single_condition,True,importance,forest_cover,wine_quality,790,forward_simulation,mlp|xgboost,5,2,10,20,training,4
6,20,1,5,single_condition,True,importance,forest_cover,wine_quality,968,forward_simulation,mlp|xgboost,5,2,10,20,training,5
6,21,1,6,single_condition,True,importance,forest_cover,wine_quality,961,forward_simulation,mlp|xgboost,5,2,10,20,testing,1
6,22,1,7,single_condition,True,importance,forest_cover,wine_quality,1328,forward_simulation,mlp|xgboost,5,2,10,20,testing,2
6,23,1,9,single_condition,True,importance,forest_cover,wine_quality,1205,forward_simulation,mlp|xgboost,5,2,10,20,testing,3
6,24,1,10,single_condition,True,importance,forest_cover,wine_quality,160,forward_simulation,mlp|xgboost,5,2,10,20,testing,4
6,25,1,11,single_condition,True,importance,forest_cover,wine_quality,100,forward_simulation,mlp|xgboost,5,2,10,20,testing,5
6,26,1,13,single_condition,True,importance,forest_cover,wine_quality,1330,forward_simulation,mlp|xgboost,5,2,10,20,testing,6
6,27,1,14,single_condition,True,importance,forest_cover,wine_quality,214,forward_simulation,mlp|xgboost,5,2,10,20,testing,7
6,28,1,17,single_condition,True,importance,forest_cover,wine_quality,470,forward_simulation,mlp|xgboost,5,2,10,20,testing,8
6,29,1,18,single_condition,True,importance,forest_cover,wine_quality,861,forward_simulation,mlp|xgboost,5,2,10,20,testing,9
6,30,1,20,single_condition,True,importance,forest_cover,wine_quality,269,forward_simulation,mlp|xgboost,5,2,10,20,testing,10
7,1,1,1,single_condition,True,attribution,wine_quality,wine_quality,1249,forward_simulation,mlp|xgboost,5,2,10,20,training,1
7,2,1,2,single_condition,True,attribution,wine_quality,wine_quality,1412,forward_simulation,mlp|xgboost,5,2,10,20,training,2
7,3,1,3,single_condition,True,attribution,wine_quality,wine_quality,1558,forward_simulation,mlp|xgboost,5,2,10,20,training,3
7,4,1,4,single_condition,True,attribution,wine_quality,wine_quality,1036,forward_simulation,mlp|xgboost,5,2,10,20,training,4
7,5,1,5,single_condition,True,attribution,wine_quality,wine_quality,1513,forward_simulation,mlp|xgboost,5,2,10,20,training,5
7,6,1,1,single_condition,True,attribution,wine_quality,wine_quality,852,forward_simulation,mlp|xgboost,5,2,10,20,testing,1
7,7,1,2,single_condition,True,attribution,wine_quality,wine_quality,39,forward_simulation,mlp|xgboost,5,2,10,20,testing,2
7,8,1,3,single_condition,True,attribution,wine_quality,wine_quality,1556,forward_simulation,mlp|xgboost,5,2,10,20,testing,3
7,9,1,4,single_condition,True,attribution,wine_quality,wine_quality,1082,forward_simulation,mlp|xgboost,5,2,10,20,testing,4
7,10,1,6,single_condition,True,attribution,wine_quality,wine_quality,182,forward_simulation,mlp|xgboost,5,2,10,20,testing,5
7,11,1,7,single_condition,True,attribution,wine_quality,wine_quality,450,forward_simulation,mlp|xgboost,5,2,10,20,testing,6
7,12,1,11,single_condition,True,attribution,wine_quality,wine_quality,461,forward_simulation,mlp|xgboost,5,2,10,20,testing,7
7,13,1,14,single_condition,True,attribution,wine_quality,wine_quality,599,forward_simulation,mlp|xgboost,5,2,10,20,testing,8
7,14,1,16,single_condition,True,attribution,wine_quality,wine_quality,1496,forward_simulation,mlp|xgboost,5,2,10,20,testing,9
7,15,1,18,single_condition,True,attribution,wine_quality,wine_quality,1267,forward_simulation,mlp|xgboost,5,2,10,20,testing,10
7,16,1,1,single_condition,False,attribution,wine_quality,wine_quality,328,forward_simulation,mlp|xgboost,5,2,10,20,training,1
7,17,1,2,single_condition,False,attribution,wine_quality,wine_quality,564,forward_simulation,mlp|xgboost,5,2,10,20,training,2
7,18,1,3,single_condition,False,attribution,wine_quality,wine_quality,1345,forward_simulation,mlp|xgboost,5,2,10,20,training,3
7,19,1,4,single_condition,False,attribution,wine_quality,wine_quality,1338,forward_simulation,mlp|xgboost,5,2,10,20,training,4
7,20,1,5,single_condition,False,attribution,wine_quality,wine_quality,277,forward_simulation,mlp|xgboost,5,2,10,20,training,5
7,21,1,5,single_condition,False,attribution,wine_quality,wine_quality,1188,forward_simulation,mlp|xgboost,5,2,10,20,testing,1
7,22,1,8,single_condition,False,attribution,wine_quality,wine_quality,1044,forward_simulation,mlp|xgboost,5,2,10,20,testing,2
7,23,1,9,single_condition,False,attribution,wine_quality,wine_quality,1253,forward_simulation,mlp|xgboost,5,2,10,20,testing,3
7,24,1,10,single_condition,False,attribution,wine_quality,wine_quality,1061,forward_simulation,mlp|xgboost,5,2,10,20,testing,4
7,25,1,12,single_condition,False,attribution,wine_quality,wine_quality,1367,forward_simulation,mlp|xgboost,5,2,10,20,testing,5
7,26,1,13,single_condition,False,attribution,wine_quality,wine_quality,1328,forward_simulation,mlp|xgboost,5,2,10,20,testing,6
7,27,1,15,single_condition,False,attribution,wine_quality,wine_quality,66,forward_simulation,mlp|xgboost,5,2,10,20,testing,7
7,28,1,17,single_condition,False,attribution,wine_quality,wine_quality,1478,forward_simulation,mlp|xgboost,5,2,10,20,testing,8
7,29,1,19,single_condition,False,attribution,wine_quality,wine_quality,1255,forward_simulation,mlp|xgboost,5,2,10,20,testing,9
7,30,1,20,single_condition,False,attribution,wine_quality,wine_quality,124,forward_simulation,mlp|xgboost,5,2,10,20,testing,10
8,1,1,1,single_condition,False,attribution,adult,wine_quality,175,forward_simulation,mlp|xgboost,5,2,10,20,training,1
8,2,1,2,single_condition,False,attribution,adult,wine_quality,1062,forward_simulation,mlp|xgboost,5,2,10,20,training,2
8,3,1,3,single_condition,False,attribution,adult,wine_quality,690,forward_simulation,mlp|xgboost,5,2,10,20,training,3
8,4,1,4,single_condition,False,attribution,adult,wine_quality,1481,forward_simulation,mlp|xgboost,5,2,10,20,training,4
8,5,1,5,single_condition,False,attribution,adult,wine_quality,1383,forward_simulation,mlp|xgboost,5,2,10,20,training,5
8,6,1,1,single_condition,False,attribution,adult,wine_quality,800,forward_simulation,mlp|xgboost,5,2,10,20,testing,1
8,7,1,3,single_condition,False,attribution,adult,wine_quality,992,forward_simulation,mlp|xgboost,5,2,10,20,testing,2
8,8,1,5,single_condition,False,attribution,adult,wine_quality,902,forward_simulation,mlp|xgboost,5,2,10,20,testing,3
8,9,1,10,single_condition,False,attribution,adult,wine_quality,362,forward_simulation,mlp|xgboost,5,2,10,20,testing,4
8,10,1,11,single_condition,False,attribution,adult,wine_quality,486,forward_simulation,mlp|xgboost,5,2,10,20,testing,5
8,11,1,13,single_condition,False,attribution,adult,wine_quality,66,forward_simulation,mlp|xgboost,5,2,10,20,testing,6
8,12,1,17,single_condition,False,attribution,adult,wine_quality,1070,forward_simulation,mlp|xgboost,5,2,10,20,testing,7
8,13,1,18,single_condition,False,attribution,adult,wine_quality,22,forward_simulation,mlp|xgboost,5,2,10,20,testing,8
8,14,1,19,single_condition,False,attribution,adult,wine_quality,216,forward_simulation,mlp|xgboost,5,2,10,20,testing,9
8,15,1,20,single_condition,False,attribution,adult,wine_quality,1369,forward_simulation,mlp|xgboost,5,2,10,20,testing,10
8,16,1,1,single_condition,True,attribution,adult,wine_quality,499,forward_simulation,mlp|xgboost,5,2,10,20,training,1
8,17,1,2,single_condition,True,attribution,adult,wine_quality,95,forward_simulation,mlp|xgboost,5,2,10,20,training,2
8,18,1,3,single_condition,True,attribution,adult,wine_quality,1175,forward_simulation,mlp|xgboost,5,2,10,20,training,3
8,19,1,4,single_condition,True,attribution,adult,wine_quality,679,forward_simulation,mlp|xgboost,5,2,10,20,training,4
