participant_id,trial_index,instance_index,step,trialType,tested_w_xai,feature_values,explanation,response,participant_response,ai_prediction,time_used,accumulated_time,model_name,prob_class_0,prob_class_1,argmax,argmax == participant_response,prob(participant_response),session_num
227,23,62,infer,Test,w/ XAI,"[0.6842105263157896, 0.47477744807121697, 0.6078431372549024, 0.5217391304347825, 0.696969696969697]",,"{1: 0.6114910080096986, 0: 0.3885089919903015}",1.0,0,0.1000000000000014,53.30000000000003,Sensitive-features categorization,0.3885089919903015,0.6114910080096986,1,1,0.6114910080096986,1
227,24,0,infer,Test,w/ XAI,"[0.40350877192982454, 0.05934718100890212, 0.5098039215686272, 0.5217391304347825, 0.3939393939393941]",,"{1: 0.5088803855950884, 0: 0.4911196144049116}",0.0,1,0.1000000000000014,53.400000000000034,Sensitive-features categorization,0.4911196144049116,0.5088803855950884,1,0,0.4911196144049116,1
227,25,86,infer,Test,w/ XAI,"[0.5789473684210527, 0.9297725024728, 0.4705882352941174, 0.04347826086956525, 0.2121212121212124]",,"{1: 0.4066958815435896, 0: 0.5933041184564104}",1.0,0,0.1000000000000014,53.500000000000036,Sensitive-features categorization,0.5933041184564104,0.4066958815435896,0,0,0.4066958815435896,1
227,26,80,infer,Test,w/ XAI,"[0.8947368421052633, 0.07912957467853617, 0.6666666666666666, 0.0, 0.2424242424242426]",,"{1: 0.42291800749239333, 0: 0.5770819925076067}",0.0,0,0.1000000000000014,53.60000000000004,Sensitive-features categorization,0.5770819925076067,0.4229180074923933,0,1,0.5770819925076067,1
227,27,36,infer,Test,w/ XAI,"[0.8245614035087719, 0.3461918892185957, 1, 0.26086956521739124, 1.0]",,"{1: 0.6668813347314054, 0: 0.33311866526859446}",1.0,0,0.1000000000000014,53.70000000000004,Sensitive-features categorization,0.3331186652685944,0.6668813347314054,1,1,0.6668813347314054,1
227,28,27,infer,Test,w/ XAI,"[0.03508771929824555, 1, 0.5294117647058826, 0.15217391304347838, 0.3333333333333337]",,"{1: 0.47412507591627373, 0: 0.5258749240837263}",0.0,0,0.1000000000000014,53.80000000000004,Sensitive-features categorization,0.5258749240837263,0.4741250759162737,0,1,0.5258749240837263,1
227,29,97,infer,Test,w/o XAI,"[0.38596491228070173, 0.02967359050445106, 0.4705882352941174, 0.0, 0.3939393939393941]",,"{1: 0.5100319614876744, 0: 0.4899680385123257}",0.0,0,0.1000000000000014,53.90000000000004,Sensitive-features categorization,0.4899680385123257,0.5100319614876744,1,0,0.4899680385123257,1
227,30,59,infer,Test,w/o XAI,"[0, 0.12858555885262127, 0.019607843137254492, 0.8043478260869564, 0.0]",,"{1: 0.3380198343682525, 0: 0.6619801656317474}",0.0,1,0.1000000000000014,54.00000000000004,Sensitive-features categorization,0.6619801656317474,0.3380198343682525,0,1,0.6619801656317474,1
227,31,52,infer,Test,w/o XAI,"[0.5438596491228069, 0.41543026706231484, 0.5686274509803925, 0.6304347826086957, 0.7272727272727272]",,"{1: 0.6210246791482342, 0: 0.3789753208517657}",1.0,1,0.1000000000000014,54.10000000000005,Sensitive-features categorization,0.3789753208517657,0.6210246791482342,1,1,0.6210246791482342,1
227,32,90,infer,Test,w/o XAI,"[0.38596491228070173, 0.5539070227497531, 0.21568627450980377, 0.13043478260869576, 0.06060606060606091]",,"{1: 0.3529022990740371, 0: 0.647097700925963}",0.0,0,0.1000000000000014,54.200000000000045,Sensitive-features categorization,0.647097700925963,0.3529022990740371,0,1,0.647097700925963,1
227,33,91,infer,Test,w/o XAI,"[0.2280701754385965, 0.3560830860534127, 0.6274509803921569, 0.6521739130434783, 0.3939393939393941]",,"{1: 0.5108244705499969, 0: 0.48917552945000314}",1.0,1,0.1000000000000014,54.30000000000005,Sensitive-features categorization,0.4891755294500031,0.5108244705499969,1,1,0.5108244705499969,1
227,34,110,infer,Test,w/o XAI,"[0.4210526315789474, 0.8902077151335318, 0.7843137254901962, 0.8695652173913042, 1]",,"{1: 0.6690170498305297, 0: 0.3309829501694703}",1.0,1,0.1000000000000014,54.40000000000005,Sensitive-features categorization,0.3309829501694703,0.6690170498305297,1,1,0.6690170498305297,1
227,35,13,infer,Test,w/o XAI,"[0.08771929824561402, 0.3560830860534127, 0, 0.3043478260869565, 0.42424242424242425]",,"{1: 0.529393403116873, 0: 0.47060659688312706}",0.0,1,0.1000000000000014,54.50000000000005,Sensitive-features categorization,0.470606596883127,0.529393403116873,1,0,0.470606596883127,1
227,36,105,infer,Test,w/o XAI,"[0.0701754385964912, 0.17804154302670636, 0, 0.7608695652173911, 0.1818181818181822]",,"{1: 0.39367853022790916, 0: 0.6063214697720909}",0.0,1,0.1000000000000014,54.60000000000005,Sensitive-features categorization,0.6063214697720909,0.3936785302279091,0,1,0.6063214697720909,1
227,37,78,infer,Test,w/o XAI,"[0.8947368421052633, 0.3363006923837787, 0.49019607843137275, 0.32608695652173914, 0.4545454545454545]",,"{1: 0.5396696658640338, 0: 0.4603303341359662}",1.0,0,0.1000000000000014,54.70000000000005,Sensitive-features categorization,0.4603303341359662,0.5396696658640338,1,1,0.5396696658640338,1
227,38,67,infer,Test,w/o XAI,"[0.6052631578947368, 0.3066271018793276, 0.019607843137254492, 0.5652173913043478, 0.2424242424242426]",,"{1: 0.4253987343271257, 0: 0.5746012656728744}",0.0,0,0.1000000000000014,54.800000000000054,Sensitive-features categorization,0.5746012656728744,0.4253987343271257,0,1,0.5746012656728744,1
227,39,44,infer,Test,w/o XAI,"[0.5438596491228069, 0.3461918892185957, 0, 0.0, 0.0]",,"{1: 0.3404834316275058, 0: 0.6595165683724942}",0.0,0,0.1000000000000014,54.900000000000055,Sensitive-features categorization,0.6595165683724942,0.3404834316275058,0,1,0.6595165683724942,1
227,40,106,infer,Test,w/o XAI,"[0.5438596491228069, 0.06923837784371914, 0.5098039215686272, 0.19565217391304363, 0.3939393939393941]",,"{1: 0.5119887768314205, 0: 0.4880112231685794}",1.0,0,0.1000000000000014,55.00000000000006,Sensitive-features categorization,0.4880112231685794,0.5119887768314205,1,1,0.5119887768314205,1
227,41,75,infer,Test,w/o XAI,"[0.15789473684210523, 0.32640949554896165, 0.6666666666666666, 0.826086956521739, 0.5454545454545455]",,"{1: 0.5727944751858642, 0: 0.4272055248141358}",1.0,1,0.1000000000000014,55.10000000000006,Sensitive-features categorization,0.4272055248141358,0.5727944751858642,1,1,0.5727944751858642,1
227,42,3,infer,Test,w/o XAI,"[0.5789473684210527, 0, 0.23529411764705913, 0.34782608695652173, 0.36363636363636387]",,"{1: 0.49432616631381926, 0: 0.5056738336861808}",0.0,0,0.1000000000000014,55.20000000000006,Sensitive-features categorization,0.5056738336861808,0.4943261663138192,0,1,0.5056738336861808,1
227,43,76,infer,Test,w/o XAI,"[0.017543859649122823, 0.5637982195845702, 0.588235294117647, 0.4130434782608696, 0.606060606060606]",,"{1: 0.5967623972704568, 0: 0.40323760272954323}",1.0,1,0.1000000000000014,55.30000000000006,Sensitive-features categorization,0.4032376027295432,0.5967623972704568,1,1,0.5967623972704568,1
227,44,45,infer,Test,w/o XAI,"[0, 0.3560830860534127, 0.6666666666666666, 0.6739130434782609, 0.6363636363636367]",,"{1: 0.6031600500710786, 0: 0.39683994992892135}",1.0,1,0.1000000000000014,55.40000000000006,Sensitive-features categorization,0.3968399499289213,0.6031600500710786,1,1,0.6031600500710786,1
227,45,31,infer,Test,w/o XAI,"[0.6052631578947368, 0.3066271018793276, 0.019607843137254492, 0.5652173913043478, 0.2424242424242426]",,"{1: 0.4264861468712433, 0: 0.5735138531287566}",0.0,0,0.1000000000000014,55.500000000000064,Sensitive-features categorization,0.5735138531287566,0.4264861468712433,0,1,0.5735138531287566,1
227,46,74,infer,Test,w/o XAI,"[1, 0.7220573689416425, 0.0, 0.217391304347826, 0.27272727272727276]",,"{1: 0.44305145347306596, 0: 0.556948546526934}",0.0,0,0.1000000000000014,55.600000000000065,Sensitive-features categorization,0.556948546526934,0.4430514534730659,0,1,0.556948546526934,1
227,47,114,infer,Train,w/o XAI,"[0, 0.484668644906034, 0.6470588235294121, 0.13043478260869576, 0.06060606060606091]",,"{1: 0.35598283761170235, 0: 0.6440171623882976}",0.0,0,0.1000000000000014,55.70000000000007,Sensitive-features categorization,0.6440171623882976,0.3559828376117023,0,1,0.6440171623882976,1
227,47,114,infer,Train,w/ XAI,"[0, 0.484668644906034, 0.6470588235294121, 0.13043478260869576, 0.06060606060606091]",,"{1: 0.35615042464028696, 0: 0.643849575359713}",0.0,0,0.1000000000000014,55.80000000000007,Sensitive-features categorization,0.643849575359713,0.3561504246402869,0,1,0.643849575359713,1
227,48,89,infer,Train,w/o XAI,"[0, 0.1978239366963404, 0.5686274509803925, 0.15217391304347838, 0.9696969696969698]",,"{0: 0.7228025284839851, 1: 0.277197471516015}",1.0,1,0.1000000000000014,60.90000000000007,Sensitive-features categorization,0.7228025284839851,0.277197471516015,0,0,0.277197471516015,1
227,48,89,infer,Train,w/ XAI,"[0, 0.1978239366963404, 0.5686274509803925, 0.15217391304347838, 0.9696969696969698]",,"{0: 0.7222083449395168, 1: 0.2777916550604832}",1.0,1,0.1000000000000014,61.00000000000007,Sensitive-features categorization,0.7222083449395168,0.2777916550604832,0,0,0.2777916550604832,1
227,49,7,infer,Train,w/o XAI,"[0.10526315789473685, 0.00989119683481702, 0.5686274509803925, 0.3043478260869565, 0.4545454545454545]",,"{0: 0.3198844824871976, 1: 0.6801155175128024}",0.0,1,0.0999999999999943,66.10000000000007,Sensitive-features categorization,0.3198844824871976,0.6801155175128024,1,0,0.3198844824871976,1
227,49,7,infer,Train,w/ XAI,"[0.10526315789473685, 0.00989119683481702, 0.5686274509803925, 0.3043478260869565, 0.4545454545454545]",,"{0: 0.3202998268431814, 1: 0.6797001731568186}",0.0,1,0.0999999999999943,66.20000000000006,Sensitive-features categorization,0.3202998268431814,0.6797001731568186,1,0,0.3202998268431814,1
227,50,40,infer,Train,w/o XAI,"[0.456140350877193, 0.40553907022749786, 0.2549019607843136, 0.6304347826086957, 0.7272727272727272]",,"{0: 0.3391364272819418, 1: 0.6608635727180581}",1.0,1,0.0999999999999943,71.30000000000005,Sensitive-features categorization,0.3391364272819418,0.6608635727180581,1,1,0.6608635727180581,1
227,50,40,infer,Train,w/ XAI,"[0.456140350877193, 0.40553907022749786, 0.2549019607843136, 0.6304347826086957, 0.7272727272727272]",,"{0: 0.33959757310829725, 1: 0.6604024268917028}",1.0,1,0.0999999999999943,71.40000000000005,Sensitive-features categorization,0.3395975731082972,0.6604024268917028,1,1,0.6604024268917028,1
227,51,87,infer,Train,w/o XAI,"[0.08771929824561402, 0.01978239366963404, 0.3333333333333333, 0.7608695652173911, 1]",,"{1: 0.8729824022724819, 0: 0.1270175977275181}",1.0,1,0.0999999999999943,76.50000000000004,Sensitive-features categorization,0.1270175977275181,0.8729824022724819,1,1,0.8729824022724819,1
227,51,87,infer,Train,w/ XAI,"[0.08771929824561402, 0.01978239366963404, 0.3333333333333333, 0.7608695652173911, 1]",,"{1: 0.8726484028865644, 0: 0.12735159711343558}",1.0,1,0.0999999999999943,76.60000000000004,Sensitive-features categorization,0.1273515971134355,0.8726484028865644,1,1,0.8726484028865644,1
227,52,10,infer,Train,w/o XAI,"[0.08771929824561402, 0.05934718100890212, 0.5294117647058826, 0.6739130434782609, 0.5454545454545455]",,"{1: 0.8191126044537665, 0: 0.1808873955462334}",0.0,1,0.0999999999999943,81.70000000000003,Sensitive-features categorization,0.1808873955462334,0.8191126044537665,1,0,0.1808873955462334,1
227,52,10,infer,Train,w/ XAI,"[0.08771929824561402, 0.05934718100890212, 0.5294117647058826, 0.6739130434782609, 0.5454545454545455]",,"{1: 0.8187131924216353, 0: 0.18128680757836466}",0.0,1,0.0999999999999943,81.80000000000003,Sensitive-features categorization,0.1812868075783646,0.8187131924216353,1,0,0.1812868075783646,1
227,53,54,infer,Train,w/o XAI,"[0.6842105263157896, 1, 0.03921568627450985, 0.13043478260869576, 0]",,"{1: 0.5993330384217651, 0: 0.4006669615782349}",0.0,0,0.0999999999999943,86.90000000000002,Sensitive-features categorization,0.4006669615782349,0.5993330384217651,1,0,0.4006669615782349,1
227,53,54,infer,Train,w/ XAI,"[0.6842105263157896, 1, 0.03921568627450985, 0.13043478260869576, 0]",,"{1: 0.5985055337464967, 0: 0.4014944662535033}",0.0,0,0.0999999999999943,87.00000000000001,Sensitive-features categorization,0.4014944662535033,0.5985055337464967,1,0,0.4014944662535033,1
227,54,24,infer,Train,w/o XAI,"[0.6052631578947368, 0.6033630069238383, 0.49019607843137275, 0.13043478260869576, 0.1515151515151515]",,"{0: 0.5440763297890683, 1: 0.45592367021093166}",0.0,0,0.0999999999999943,92.1,Sensitive-features categorization,0.5440763297890683,0.4559236702109316,0,1,0.5440763297890683,1
227,54,24,infer,Train,w/ XAI,"[0.6052631578947368, 0.6033630069238383, 0.49019607843137275, 0.13043478260869576, 0.1515151515151515]",,"{0: 0.5434521375524891, 1: 0.45654786244751083}",0.0,0,0.0999999999999943,92.2,Sensitive-features categorization,0.5434521375524891,0.4565478624475108,0,1,0.5434521375524891,1
227,55,120,infer,Train,w/o XAI,"[0.5438596491228069, 0.20771513353115742, 0.13725490196078405, 0.173913043478261, 0.0909090909090911]",,"{1: 0.34652649018726844, 0: 0.6534735098127316}",0.0,0,0.0999999999999943,97.3,Sensitive-features categorization,0.6534735098127316,0.3465264901872684,0,1,0.6534735098127316,1
227,55,120,infer,Train,w/ XAI,"[0.5438596491228069, 0.20771513353115742, 0.13725490196078405, 0.173913043478261, 0.0909090909090911]",,"{1: 0.34741162537878933, 0: 0.6525883746212107}",0.0,0,0.0999999999999943,97.4,Sensitive-features categorization,0.6525883746212107,0.3474116253787893,0,1,0.6525883746212107,1
227,56,33,infer,Train,w/o XAI,"[0.456140350877193, 0.13847675568743828, 0.41176470588235303, 0.3043478260869565, 0.06060606060606091]",,"{0: 0.7672166628299143, 1: 0.23278333717008573}",0.0,0,0.0999999999999943,102.5,Sensitive-features categorization,0.7672166628299143,0.2327833371700857,0,1,0.7672166628299143,1
227,56,33,infer,Train,w/ XAI,"[0.456140350877193, 0.13847675568743828, 0.41176470588235303, 0.3043478260869565, 0.06060606060606091]",,"{0: 0.7665594523110084, 1: 0.23344054768899164}",0.0,0,0.0999999999999943,102.59999999999998,Sensitive-features categorization,0.7665594523110084,0.2334405476889916,0,1,0.7665594523110084,1
227,57,39,infer,Test,w/ XAI,"[0.7807017543859649, 0.40553907022749786, 0.3333333333333333, 0.6521739130434783, 0.0909090909090911]",,"{0: 0.7875115198280215, 1: 0.21248848017197847}",0.0,0,0.0999999999999943,107.69999999999996,Sensitive-features categorization,0.7875115198280215,0.2124884801719784,0,1,0.7875115198280215,1
227,58,20,infer,Test,w/ XAI,"[0.24561403508771926, 0.02967359050445106, 0.2941176470588235, 0.04347826086956525, 0.7878787878787882]",,"{0: 0.4374493337642702, 1: 0.5625506662357299}",1.0,1,0.0999999999999943,107.79999999999995,Sensitive-features categorization,0.4374493337642702,0.5625506662357299,1,1,0.5625506662357299,1
227,59,100,infer,Test,w/ XAI,"[0.6842105263157896, 0.0, 1, 0.34782608695652173, 1]",,"{0: 0.3736722312037666, 1: 0.6263277687962334}",1.0,1,0.0999999999999943,107.89999999999996,Sensitive-features categorization,0.3736722312037666,0.6263277687962334,1,1,0.6263277687962334,1
227,60,103,infer,Test,w/ XAI,"[0.6403508771929824, 0.484668644906034, 0.4509803921568629, 0.608695652173913, 0.5151515151515154]",,"{0: 0.5386500656224283, 1: 0.4613499343775716}",0.0,0,0.0999999999999943,107.99999999999996,Sensitive-features categorization,0.5386500656224283,0.4613499343775716,0,1,0.5386500656224283,1
227,61,29,infer,Test,w/ XAI,"[0.2631578947368421, 0.22749752720079147, 0.3529411764705887, 0.6521739130434783, 0.8787878787878787]",,"{0: 0.4079568461137832, 1: 0.5920431538862169}",1.0,1,0.0999999999999943,108.09999999999997,Sensitive-features categorization,0.4079568461137832,0.5920431538862169,1,1,0.5920431538862169,1
227,62,107,infer,Test,w/ XAI,"[0.40350877192982454, 0.05934718100890212, 0.41176470588235303, 0.6521739130434783, 0.4848484848484852]",,"{0: 0.5533157182595946, 1: 0.44668428174040536}",0.0,1,0.0999999999999943,108.19999999999996,Sensitive-features categorization,0.5533157182595946,0.4466842817404053,0,1,0.5533157182595946,1
227,63,60,infer,Test,w/ XAI,"[0.7017543859649124, 0.08902077151335318, 0.6666666666666666, 0.34782608695652173, 0.27272727272727276]",,"{0: 0.689646007412372, 1: 0.3103539925876279}",0.0,0,0.0999999999999943,108.29999999999994,Sensitive-features categorization,0.689646007412372,0.3103539925876279,0,1,0.689646007412372,1
227,64,112,infer,Test,w/ XAI,"[0.33333333333333337, 0.32640949554896165, 0.862745098039216, 0.13043478260869576, 0.606060606060606]",,"{0: 0.496610415203368, 1: 0.503389584796632}",0.0,0,0.0999999999999943,108.39999999999992,Sensitive-features categorization,0.496610415203368,0.503389584796632,1,0,0.496610415203368,1
227,65,34,infer,Test,w/ XAI,"[0.6842105263157896, 0.03956478733926808, 0.9019607843137258, 0.23913043478260862, 1]",,"{0: 0.3686414478987152, 1: 0.6313585521012848}",1.0,1,0.0999999999999943,108.49999999999991,Sensitive-features categorization,0.3686414478987152,0.6313585521012848,1,1,0.6313585521012848,1
227,66,47,infer,Test,w/ XAI,"[0.5263157894736842, 0.15825914935707233, 1.0, 0.8043478260869564, 1.0]",,"{0: 0.3678615398433743, 1: 0.6321384601566258}",1.0,1,0.0999999999999943,108.59999999999992,Sensitive-features categorization,0.3678615398433743,0.6321384601566258,1,1,0.6321384601566258,1
