participantId,trialId,block,trialWithinBlock,withinCondition,xai_type,dataId,instanceId,CV_user_task_levels,CV_num_attributes_shown_levels,phase,phaseTrialId,sampled_ai_prediction,tested_w_xai,forward_accuracy,agent_prediction,ai_prediction,prob_correct,pred_time,cognitive_correct_vs_ai,exp_a0_i,exp_a1_i,exp_a2_i,exp_a3_i,exp_a4_i,exp_pred,exp_i_max,exp_intercept
2,1,1,1,single_condition,importance,wine_quality,1083,forward_simulation,5,training,1,0,,,,0,,0.0,,1.0,0.28175659993437424,0.02757145046376853,0.152286402740068,0.04766144574504564,0.0,0.2577440612506405,0.01852484828840456
2,2,1,2,single_condition,importance,wine_quality,1545,forward_simulation,5,training,2,0,,,,0,,0.0,,1.0,0.2536421912408022,0.23220331090324683,0.12441316955935551,0.24402283557099907,0.0,0.10538168718455274,0.13515561822502137
2,3,1,3,single_condition,importance,wine_quality,430,forward_simulation,5,training,3,1,,,,1,,0.0,,0.12021111167097587,0.8293093941514704,0.6330060975265134,1.0,0.6495125608941882,1.0,0.09021188039662263,0.035523633448492756
2,4,1,4,single_condition,importance,wine_quality,874,forward_simulation,5,training,4,1,,,,1,,0.0,,1.0,0.06782373786298833,0.19372415295796178,0.37227071743521384,0.11744450732114126,1.0,0.2564101801255154,-0.002904346568340266
2,5,1,5,single_condition,importance,wine_quality,477,forward_simulation,5,training,5,1,,,,1,,0.0,,0.0537068071337447,1.0,0.613006204235281,0.2789241749001593,0.44492094994093234,1.0,0.12162375691922132,0.04019236282946259
2,6,1,6,single_condition,importance,wine_quality,509,forward_simulation,5,training,6,1,,,,1,,0.0,,1.0,0.17847739508719648,0.026593175551388643,0.3072473134562132,0.08491807126113637,1.0,0.236347822382506,0.012379708463340425
2,7,1,7,single_condition,importance,wine_quality,862,forward_simulation,5,training,7,0,,,,0,,0.0,,0.03242930677373298,1.0,0.29992022307993194,0.0908757904636761,0.10216547433099221,0.0,0.06031459345956936,0.11639650804192839
2,8,1,8,single_condition,importance,wine_quality,836,forward_simulation,5,training,8,1,,,,1,,0.0,,1.0,0.2236703337158925,0.3005712895684351,0.3318763055858553,0.0019299563764683426,1.0,0.24969518603466798,0.05872935570316446
2,9,1,9,single_condition,importance,wine_quality,1470,forward_simulation,5,training,9,0,,,,0,,0.0,,1.0,0.6159763947493372,0.2832516025501664,0.6211040431324787,0.3636750427785529,0.0,0.10215730723136794,0.14594674504535296
2,10,1,10,single_condition,importance,wine_quality,552,forward_simulation,5,training,10,0,,,,0,,0.0,,1.0,0.6845827570730596,0.08378407590740916,0.025497125454507084,0.3664816411168188,0.0,0.0891316825542297,0.09443080650426364
2,11,1,1,single_condition,importance,wine_quality,1172,forward_simulation,5,testing,1,1,True,1.0,1.0,1,1.0,0.0,True,1.0,0.35363980870120615,0.2577203401869512,0.11587434837411961,0.01396235245021015,1.0,0.26987718230464297,-0.008409146473513818
2,12,1,2,single_condition,importance,wine_quality,289,forward_simulation,5,testing,2,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,1.0,0.423498993949388,0.5290367346289535,0.10406708821578485,0.27909323045086654,0.0,0.13028375106861947,0.13201696930904067
2,13,1,3,single_condition,importance,wine_quality,197,forward_simulation,5,testing,3,0,False,1.0,0.0,0,1.0,0.0,True,,,,,,,,
2,14,1,4,single_condition,importance,wine_quality,491,forward_simulation,5,testing,4,1,True,0.0,0.0,1,0.6666666666666666,0.0,False,1.0,0.3740468354388734,0.15629281979261975,0.14579505291012607,0.08587464551391748,1.0,0.25580782168084737,0.0037502894757044797
2,15,1,5,single_condition,importance,wine_quality,544,forward_simulation,5,testing,5,0,True,0.0,1.0,0,0.6666666666666666,0.0,False,1.0,0.8248975792664878,0.5159762731306795,0.6274998495618469,0.23431505335002958,0.0,0.11871961416390615,0.040830925238484625
2,16,1,6,single_condition,importance,wine_quality,964,forward_simulation,5,testing,6,1,False,0.0,0.0,1,0.6666666666666666,0.0,False,,,,,,,,
2,17,1,7,single_condition,importance,wine_quality,1260,forward_simulation,5,testing,7,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,1.0,0.5127408864717005,0.06391960762998296,0.14402019440234978,0.27548219643896654,0.0,0.15013015183208864,0.1360906919562846
2,18,1,8,single_condition,importance,wine_quality,960,forward_simulation,5,testing,8,1,False,0.0,0.0,1,0.6666666666666666,0.0,False,,,,,,,,
2,19,1,9,single_condition,importance,wine_quality,1552,forward_simulation,5,testing,9,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,1.0,0.015533619142269622,0.06161105768538453,0.35329686749663375,0.16196110480473003,0.0,0.2492420244687053,0.08068495285228483
2,20,1,10,single_condition,importance,wine_quality,940,forward_simulation,5,testing,10,1,False,0.0,0.0,1,0.6666666666666666,0.0,False,,,,,,,,
2,21,1,11,single_condition,importance,wine_quality,157,forward_simulation,5,testing,11,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,0.1459265401454665,0.25877539460580434,1.0,0.711873721797878,0.5434183831761453,0.0,0.061285505444467966,0.11941495406139364
2,22,1,12,single_condition,importance,wine_quality,1367,forward_simulation,5,testing,12,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,0.18580924630121404,0.8476928034347598,1.0,0.2564586084621297,0.0447385235550967,0.0,0.08618137808375262,0.1233095609627649
2,23,1,13,single_condition,importance,wine_quality,377,forward_simulation,5,testing,13,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
2,24,1,14,single_condition,importance,wine_quality,1018,forward_simulation,5,testing,14,1,False,0.0,0.0,1,0.6666666666666666,0.0,False,,,,,,,,
2,25,1,15,single_condition,importance,wine_quality,1424,forward_simulation,5,testing,15,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
2,26,1,16,single_condition,importance,wine_quality,982,forward_simulation,5,testing,16,1,True,0.0,0.0,1,0.6666666666666666,0.0,False,1.0,0.2807270552297172,0.30980160462275746,0.08091282658079395,0.08878383159702863,1.0,0.24462334292629453,0.04801817402902683
2,27,1,17,single_condition,importance,wine_quality,513,forward_simulation,5,testing,17,1,False,1.0,1.0,1,1.0,0.0,True,,,,,,,,
2,28,1,18,single_condition,importance,wine_quality,160,forward_simulation,5,testing,18,0,True,0.0,1.0,0,0.6666666666666666,0.0,False,1.0,0.3413559689002638,0.27787246184463815,0.8600896144687744,0.5622799174358063,0.0,0.10887079618342312,0.14334529849593053
2,29,1,19,single_condition,importance,wine_quality,1539,forward_simulation,5,testing,19,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
2,30,1,20,single_condition,importance,wine_quality,1405,forward_simulation,5,testing,20,1,False,0.0,0.0,1,0.6666666666666666,0.0,False,,,,,,,,
3,1,1,1,single_condition,attribution,wine_quality,235,forward_simulation,5,training,1,0,,,,0,,0.0,,-1.0,-0.32699480930277786,-0.053857234616368134,-0.02003961688444141,-0.07249724544482511,0.0,0.12474188232195461,0.15259855890683227
3,2,1,2,single_condition,attribution,wine_quality,1090,forward_simulation,5,training,2,1,,,,1,,0.0,,1.0,0.08058456147007495,-0.3125391778150998,0.3150444565898617,0.1244979027661832,1.0,0.2617523149424829,0.032426976048941125
3,3,1,3,single_condition,attribution,wine_quality,2,forward_simulation,5,training,3,0,,,,0,,0.0,,-1.0,-0.046112431907799595,0.08704691050384167,-0.7783985658226673,-0.010032978932861668,0.0,0.1184605347962264,0.1770321882270776
3,4,1,4,single_condition,attribution,wine_quality,154,forward_simulation,5,training,4,0,,,,0,,0.0,,-0.011089782820984183,0.2694950549283366,-1.0,0.4560923641425,-0.5333135707666289,0.0,0.0808401651466371,0.1181192981146153
3,5,1,5,single_condition,attribution,wine_quality,1544,forward_simulation,5,training,5,1,,,,1,,0.0,,1.0,0.2969865583692008,0.19330874468745488,0.28806007000743794,0.0831867513012956,1.0,0.2698497235012685,-0.01923502164871385
3,6,1,6,single_condition,attribution,wine_quality,1570,forward_simulation,5,training,6,1,,,,1,,0.0,,1.0,0.26562910673979984,0.18191880943562697,0.2837228158167884,-0.12191429188292281,1.0,0.2700514218130982,0.005265594719709374
3,7,1,7,single_condition,attribution,wine_quality,440,forward_simulation,5,training,7,1,,,,1,,0.0,,-1.0,0.7734789295659511,0.32290123309512414,0.4337976206854135,0.5020846082649583,1.0,0.11408696053777652,0.0782098044975929
3,8,1,8,single_condition,attribution,wine_quality,1202,forward_simulation,5,training,8,1,,,,1,,0.0,,1.0,0.07921349190582203,0.15361177604134008,0.10478979711871372,-0.07349697835568683,1.0,0.22916774801954223,0.03848629935314024
3,9,1,9,single_condition,attribution,wine_quality,1049,forward_simulation,5,training,9,0,,,,0,,0.0,,-0.07574135012994933,1.0,0.8351467541230058,0.2214027782159289,-0.006426661824166229,0.0,0.07915040647446674,0.07516077893290277
3,10,1,10,single_condition,attribution,wine_quality,1527,forward_simulation,5,training,10,0,,,,0,,0.0,,-0.4300469708545895,-0.1821894800275898,0.31932732242215806,-1.0,-0.40530366960647773,0.0,0.04111678241127038,0.1289661013143221
3,11,1,1,single_condition,attribution,wine_quality,1125,forward_simulation,5,testing,1,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
3,12,1,2,single_condition,attribution,wine_quality,1018,forward_simulation,5,testing,2,1,False,0.0,0.0,1,0.6666666666666666,0.0,False,,,,,,,,
3,13,1,3,single_condition,attribution,wine_quality,491,forward_simulation,5,testing,3,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
3,14,1,4,single_condition,attribution,wine_quality,1107,forward_simulation,5,testing,4,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,1.0,0.4235848676094168,0.1385465749118722,0.28435321223762944,0.0379187175734736,1.0,0.2704765314006006,-0.011355613203742732
3,15,1,5,single_condition,attribution,wine_quality,882,forward_simulation,5,testing,5,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
3,16,1,6,single_condition,attribution,wine_quality,244,forward_simulation,5,testing,6,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
3,17,1,7,single_condition,attribution,wine_quality,1405,forward_simulation,5,testing,7,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,1.0,0.3086839027528183,0.1675611310648435,0.29493502122381754,-0.06373318028845668,1.0,0.27133908371253684,-0.005464508587716743
3,18,1,8,single_condition,attribution,wine_quality,1306,forward_simulation,5,testing,8,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
3,19,1,9,single_condition,attribution,wine_quality,505,forward_simulation,5,testing,9,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,1.0,0.37833903674533986,0.12673394998153387,0.12654800137964528,0.13029111413291203,1.0,0.229821983491292,0.0008921297007755957
3,20,1,10,single_condition,attribution,wine_quality,1371,forward_simulation,5,testing,10,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,1.0,0.3985866134594835,0.27196007133112915,-0.09694517046634218,0.1687555945993902,1.0,0.28263796628595134,-0.004293620973623846
3,21,1,11,single_condition,attribution,wine_quality,1188,forward_simulation,5,testing,11,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
3,22,1,12,single_condition,attribution,wine_quality,871,forward_simulation,5,testing,12,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,0.29043068354607415,-1.0,0.06250079706274424,-0.681796574693504,-0.7371682139883019,0.0,0.0376470297879396,0.13451130723067262
3,23,1,13,single_condition,attribution,wine_quality,362,forward_simulation,5,testing,13,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
3,24,1,14,single_condition,attribution,wine_quality,1124,forward_simulation,5,testing,14,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
3,25,1,15,single_condition,attribution,wine_quality,554,forward_simulation,5,testing,15,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
3,26,1,16,single_condition,attribution,wine_quality,255,forward_simulation,5,testing,16,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,-1.0,-0.2852947333033511,-0.5440432224221707,-0.22569880227171726,-0.0006877763741780925,0.0,0.13352831481106286,0.1830210089558392
3,27,1,17,single_condition,attribution,wine_quality,39,forward_simulation,5,testing,17,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,-0.09699363119301788,1.0,-0.8084080238639212,0.24251130233178897,-0.13133821600686463,0.0,0.10423592022015679,0.10293188482343366
3,28,1,18,single_condition,attribution,wine_quality,982,forward_simulation,5,testing,18,1,True,0.0,0.0,1,0.6666666666666666,0.0,False,1.0,0.2807270552297172,-0.30980160462275746,0.08091282658079395,-0.08878383159702863,1.0,0.24462334292629453,0.04801817402902683
3,29,1,19,single_condition,attribution,wine_quality,1476,forward_simulation,5,testing,19,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,-1.0,0.3634802089112051,-0.5545939487417482,0.15387215474891125,0.2637561363543816,0.0,0.14021499148616942,0.14345202969748075
3,30,1,20,single_condition,attribution,wine_quality,1172,forward_simulation,5,testing,20,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,1.0,0.35363980870120615,0.2577203401869512,0.11587434837411961,0.01396235245021015,1.0,0.26987718230464297,-0.008409146473513818
4,1,1,1,single_condition,none,wine_quality,87,forward_simulation,5,training,1,0,,,,0,,0.0,,,,,,,,,
4,2,1,2,single_condition,none,wine_quality,1412,forward_simulation,5,training,2,1,,,,1,,0.0,,,,,,,,,
4,3,1,3,single_condition,none,wine_quality,427,forward_simulation,5,training,3,0,,,,0,,0.0,,,,,,,,,
4,4,1,4,single_condition,none,wine_quality,1498,forward_simulation,5,training,4,0,,,,0,,0.0,,,,,,,,,
4,5,1,5,single_condition,none,wine_quality,840,forward_simulation,5,training,5,1,,,,1,,0.0,,,,,,,,,
4,6,1,6,single_condition,none,wine_quality,0,forward_simulation,5,training,6,0,,,,0,,0.0,,,,,,,,,
4,7,1,7,single_condition,none,wine_quality,514,forward_simulation,5,training,7,1,,,,1,,0.0,,,,,,,,,
4,8,1,8,single_condition,none,wine_quality,1538,forward_simulation,5,training,8,0,,,,0,,0.0,,,,,,,,,
4,9,1,9,single_condition,none,wine_quality,1209,forward_simulation,5,training,9,1,,,,1,,0.0,,,,,,,,,
4,10,1,10,single_condition,none,wine_quality,938,forward_simulation,5,training,10,1,,,,1,,0.0,,,,,,,,,
4,11,1,1,single_condition,none,wine_quality,1555,forward_simulation,5,testing,1,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
4,12,1,2,single_condition,none,wine_quality,505,forward_simulation,5,testing,2,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
4,13,1,3,single_condition,none,wine_quality,666,forward_simulation,5,testing,3,0,True,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
4,14,1,4,single_condition,none,wine_quality,964,forward_simulation,5,testing,4,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
4,15,1,5,single_condition,none,wine_quality,1319,forward_simulation,5,testing,5,0,True,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
4,16,1,6,single_condition,none,wine_quality,377,forward_simulation,5,testing,6,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
4,17,1,7,single_condition,none,wine_quality,960,forward_simulation,5,testing,7,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
4,18,1,8,single_condition,none,wine_quality,882,forward_simulation,5,testing,8,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
4,19,1,9,single_condition,none,wine_quality,725,forward_simulation,5,testing,9,0,True,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
4,20,1,10,single_condition,none,wine_quality,1267,forward_simulation,5,testing,10,1,True,1.0,1.0,1,1.0,0.0,True,,,,,,,,
4,21,1,11,single_condition,none,wine_quality,1125,forward_simulation,5,testing,11,1,False,0.0,0.0,1,0.6666666666666666,0.0,False,,,,,,,,
4,22,1,12,single_condition,none,wine_quality,1016,forward_simulation,5,testing,12,1,True,0.0,0.0,1,0.6666666666666666,0.0,False,,,,,,,,
4,23,1,13,single_condition,none,wine_quality,507,forward_simulation,5,testing,13,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
4,24,1,14,single_condition,none,wine_quality,214,forward_simulation,5,testing,14,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
4,25,1,15,single_condition,none,wine_quality,306,forward_simulation,5,testing,15,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
4,26,1,16,single_condition,none,wine_quality,581,forward_simulation,5,testing,16,0,True,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
4,27,1,17,single_condition,none,wine_quality,1070,forward_simulation,5,testing,17,1,False,0.0,0.0,1,0.6666666666666666,0.0,False,,,,,,,,
4,28,1,18,single_condition,none,wine_quality,578,forward_simulation,5,testing,18,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
4,29,1,19,single_condition,none,wine_quality,940,forward_simulation,5,testing,19,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
4,30,1,20,single_condition,none,wine_quality,1442,forward_simulation,5,testing,20,0,True,1.0,0.0,0,1.0,0.0,True,,,,,,,,
5,1,1,1,single_condition,importance,wine_quality,1491,forward_simulation,5,training,1,0,,,,0,,0.0,,1.0,0.21633047883283865,0.1102159819802236,0.12862452769902855,0.05367371630166536,0.0,0.24460801521955094,0.06894664677570868
5,2,1,2,single_condition,importance,wine_quality,840,forward_simulation,5,training,2,1,,,,1,,0.0,,1.0,0.35947809583468726,0.06937053423958073,0.06882540123210554,0.037627041225944714,1.0,0.24790017060291114,0.009009917977469473
5,3,1,3,single_condition,importance,wine_quality,746,forward_simulation,5,training,3,0,,,,0,,0.0,,1.0,0.29423299428948224,0.06826128849807628,0.548203544748224,0.05025277534473961,0.0,0.13725566145434218,0.14029607310541822
5,4,1,4,single_condition,importance,wine_quality,1544,forward_simulation,5,training,4,1,,,,1,,0.0,,1.0,0.2969865583692008,0.19330874468745488,0.28806007000743794,0.0831867513012956,1.0,0.2698497235012685,-0.01923502164871385
5,5,1,5,single_condition,importance,wine_quality,1104,forward_simulation,5,training,5,0,,,,0,,0.0,,1.0,0.05301515952656466,0.10901884489433758,0.08936155949545249,0.04334491821444561,0.0,0.2438297691687525,0.027761420910194984
5,6,1,6,single_condition,importance,wine_quality,1086,forward_simulation,5,training,6,1,,,,1,,0.0,,1.0,0.12345144429237451,0.257989545249173,0.29868258490485095,0.06834082141277933,1.0,0.22017793943777988,0.020772493405752282
5,7,1,7,single_condition,importance,wine_quality,1451,forward_simulation,5,training,7,1,,,,1,,0.0,,0.17103510654073412,1.0,0.8839266565907972,0.9778535749273086,0.16034538900695466,1.0,0.07764080961512211,0.06361849849288029
5,8,1,8,single_condition,importance,wine_quality,320,forward_simulation,5,training,8,0,,,,0,,0.0,,1.0,0.10565119356776613,0.00643142520812538,0.33788426752152956,0.012002963397735773,0.0,0.25937992981089963,0.06176442119354754
5,9,1,9,single_condition,importance,wine_quality,967,forward_simulation,5,training,9,0,,,,0,,0.0,,1.0,0.48200599868875466,0.6189763541596425,0.549303657873303,0.18504923778590454,0.0,0.1108757371034573,0.1746686744592731
5,10,1,10,single_condition,importance,wine_quality,948,forward_simulation,5,training,10,1,,,,1,,0.0,,1.0,0.4410166854293499,0.24678990307173765,0.08332605371781766,0.11664564386535788,1.0,0.2698017386923954,0.011666332229117782
5,11,1,1,single_condition,importance,wine_quality,513,forward_simulation,5,testing,1,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,1.0,0.019416299530086643,0.19142601402953505,0.1375842773187598,0.06564227540138264,1.0,0.24044449452186964,0.020323820504427464
5,12,1,2,single_condition,importance,wine_quality,1529,forward_simulation,5,testing,2,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
5,13,1,3,single_condition,importance,wine_quality,981,forward_simulation,5,testing,3,0,True,0.0,1.0,0,0.6666666666666666,0.0,False,1.0,0.25920970682264993,0.11360534235417331,0.7697245569818147,0.009512098928230475,0.0,0.09260282074016504,0.15159730541935254
5,14,1,4,single_condition,importance,wine_quality,1132,forward_simulation,5,testing,4,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,1.0,0.35923694659941924,0.028600007712589207,0.26614444331612275,0.10836640138938958,1.0,0.2571205365751905,0.014114912631745732
5,15,1,5,single_condition,importance,wine_quality,581,forward_simulation,5,testing,5,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
5,16,1,6,single_condition,importance,wine_quality,1061,forward_simulation,5,testing,6,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,1.0,0.10863689978031855,0.10700028616193437,0.10077853906753075,0.15797538774898803,1.0,0.23976466188773424,0.018792196876429676
5,17,1,7,single_condition,importance,wine_quality,632,forward_simulation,5,testing,7,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,0.05896101253693917,1.0,0.12835667183673619,0.47697937243087385,0.49065692985769876,0.0,0.037518972737789535,0.11475998057561838
5,18,1,8,single_condition,importance,wine_quality,1125,forward_simulation,5,testing,8,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,1.0,0.06131606563748556,0.017031380358173483,0.2605917739977449,0.20452305515639294,1.0,0.2416980461804709,0.02281845826216944
5,19,1,9,single_condition,importance,wine_quality,960,forward_simulation,5,testing,9,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
5,20,1,10,single_condition,importance,wine_quality,1107,forward_simulation,5,testing,10,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
5,21,1,11,single_condition,importance,wine_quality,1172,forward_simulation,5,testing,11,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,1.0,0.35363980870120615,0.2577203401869512,0.11587434837411961,0.01396235245021015,1.0,0.26987718230464297,-0.008409146473513818
5,22,1,12,single_condition,importance,wine_quality,523,forward_simulation,5,testing,12,0,True,1.0,0.0,0,1.0,0.0,True,1.0,0.3400889240432801,0.42874291458417446,0.10377340492988613,0.008249432061328542,0.0,0.12763158294924945,0.16359005008921484
5,23,1,13,single_condition,importance,wine_quality,1590,forward_simulation,5,testing,13,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,1.0,0.48481806089662677,0.14284051794340524,0.051633783629758796,0.0432551385706803,1.0,0.26241564583925353,0.013020838692323983
5,24,1,14,single_condition,importance,wine_quality,491,forward_simulation,5,testing,14,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
5,25,1,15,single_condition,importance,wine_quality,616,forward_simulation,5,testing,15,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
5,26,1,16,single_condition,importance,wine_quality,456,forward_simulation,5,testing,16,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
5,27,1,17,single_condition,importance,wine_quality,450,forward_simulation,5,testing,17,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
5,28,1,18,single_condition,importance,wine_quality,1461,forward_simulation,5,testing,18,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
5,29,1,19,single_condition,importance,wine_quality,191,forward_simulation,5,testing,19,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,1.0,0.16760545035176963,0.02487521524001143,0.6268841876475417,0.408169104985116,0.0,0.09860232200028542,0.12263226511966757
