sweep_parameter,sweep_value,condition_name,app_id,model_name,selected_strategy,trials,mean_reward,mean_prob_correct,mean_time,availability_rate,dataset_trials,selection_rate
opportunity_cost,0.015,linear_regression,star98_pass_rate,xgboost,lr_heuristic,20,0.5409042981811901,0.6095661972567968,4.57745993837378,1.0,40,0.5
opportunity_cost,0.02,decision_tree,adult,xgboost,dt_traversal,40,0.3179663916872862,0.425,5.35168041563569,1.0,40,1.0
opportunity_cost,0.02,decision_tree,adult,xgboost,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.02,decision_tree,adult,xgboost,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.02,decision_tree,breast_cancer,mlp,dt_traversal,40,0.6588195581456839,0.75,4.559022092715802,1.0,40,1.0
opportunity_cost,0.02,decision_tree,breast_cancer,mlp,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.02,decision_tree,breast_cancer,mlp,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.02,decision_tree,forest_cover,mlp,dt_traversal,80,0.5751873759460542,0.690234375,5.752349952697292,1.0,80,1.0
opportunity_cost,0.02,decision_tree,forest_cover,mlp,lr_calculation,0,0.0,0.0,0.0,0.0,80,0.0
opportunity_cost,0.02,decision_tree,forest_cover,mlp,lr_heuristic,0,0.0,0.0,0.0,0.0,80,0.0
opportunity_cost,0.02,decision_tree,forest_cover,xgboost,dt_traversal,40,0.45499005380836444,0.55390625,4.945809809581776,1.0,40,1.0
opportunity_cost,0.02,decision_tree,forest_cover,xgboost,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.02,decision_tree,forest_cover,xgboost,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.02,decision_tree,mushrooms,mlp,dt_traversal,40,0.4834008910624795,0.575,4.579955446876025,1.0,40,1.0
opportunity_cost,0.02,decision_tree,mushrooms,mlp,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.02,decision_tree,mushrooms,mlp,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.02,decision_tree,star98_pass_rate,xgboost,dt_traversal,40,0.5836313743076726,0.7,5.81843128461637,1.0,40,1.0
opportunity_cost,0.02,decision_tree,star98_pass_rate,xgboost,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.02,decision_tree,star98_pass_rate,xgboost,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.02,decision_tree,wine_binary,mlp,dt_traversal,40,0.5837227038748829,0.675,4.563864806255858,1.0,40,1.0
opportunity_cost,0.02,decision_tree,wine_binary,mlp,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.02,decision_tree,wine_binary,mlp,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.02,decision_tree,wine_binary,xgboost,dt_traversal,40,0.6295420342924516,0.725,4.772898285377419,1.0,40,1.0
opportunity_cost,0.02,decision_tree,wine_binary,xgboost,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.02,decision_tree,wine_binary,xgboost,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.02,hybrid,anes96_vote,mlp,dt_traversal,12,0.6036027667130606,0.7916666666666666,9.403194997680304,1.0,40,0.3
opportunity_cost,0.02,hybrid,anes96_vote,mlp,lr_calculation,11,0.6742258569430265,0.7596284912802919,4.270131716863269,1.0,40,0.275
opportunity_cost,0.02,hybrid,anes96_vote,mlp,lr_heuristic,17,0.49019062590001283,0.5257068439044656,1.7758109002226408,1.0,40,0.425
opportunity_cost,0.02,hybrid,breast_cancer,xgboost,dt_traversal,15,0.5783725397443022,0.6770833333333334,4.935539679451552,1.0,40,0.375
opportunity_cost,0.02,hybrid,breast_cancer,xgboost,lr_calculation,13,0.5367868125319663,0.6773504670781172,7.028182727307546,1.0,40,0.325
opportunity_cost,0.02,hybrid,breast_cancer,xgboost,lr_heuristic,12,0.5098363526879309,0.5468231784731867,1.8493412892627878,1.0,40,0.3
opportunity_cost,0.02,hybrid,mushrooms,mlp,dt_traversal,25,0.5304609217867403,0.66,6.476953910662988,1.0,40,0.625
opportunity_cost,0.02,hybrid,mushrooms,mlp,lr_calculation,6,0.6490391489535029,0.7611240195697017,5.604243530809941,1.0,40,0.15
opportunity_cost,0.02,hybrid,mushrooms,mlp,lr_heuristic,9,0.44583895868256274,0.4884018750199408,2.128145816868902,1.0,40,0.225
opportunity_cost,0.02,hybrid,rand_health_visits,mlp,dt_traversal,38,0.5435767428851452,0.6825657894736842,6.949452329426947,1.0,80,0.475
opportunity_cost,0.02,hybrid,rand_health_visits,mlp,lr_calculation,16,0.6938737750003078,0.7902250240227819,4.81756245112371,1.0,80,0.2
opportunity_cost,0.02,hybrid,rand_health_visits,mlp,lr_heuristic,26,0.5326266202401836,0.5718764910634258,1.962493541162109,1.0,80,0.325
opportunity_cost,0.02,hybrid,star98_pass_rate,mlp,dt_traversal,25,0.6180797283641708,0.71875,5.0335135817914605,1.0,40,0.625
opportunity_cost,0.02,hybrid,star98_pass_rate,mlp,lr_calculation,7,0.5958522965734091,0.7185412960394714,6.134449973303115,1.0,40,0.175
opportunity_cost,0.02,hybrid,star98_pass_rate,mlp,lr_heuristic,8,0.4992285608639091,0.531215468731351,1.5993453933720896,1.0,40,0.2
opportunity_cost,0.02,hybrid,star98_pass_rate,xgboost,dt_traversal,18,0.539390903739215,0.6875,7.4054548130392455,1.0,40,0.45
opportunity_cost,0.02,hybrid,star98_pass_rate,xgboost,lr_calculation,9,0.6656905770795684,0.7910948942412088,6.270215858082017,1.0,40,0.225
opportunity_cost,0.02,hybrid,star98_pass_rate,xgboost,lr_heuristic,13,0.5752116054062644,0.6451857854701503,3.4987090031942976,1.0,40,0.325
opportunity_cost,0.02,hybrid,wine_quality,mlp,dt_traversal,12,0.6707554066218152,0.7942708333333334,6.175771335575902,1.0,40,0.3
opportunity_cost,0.02,hybrid,wine_quality,mlp,lr_calculation,12,0.5239506412272684,0.6402270016388204,5.813818020577595,1.0,40,0.3
opportunity_cost,0.02,hybrid,wine_quality,mlp,lr_heuristic,16,0.5262845769496857,0.5989541347738737,3.6334778912094055,1.0,40,0.4
opportunity_cost,0.02,linear_regression,forest_cover,mlp,dt_traversal,0,0.0,0.0,0.0,0.0,80,0.0
opportunity_cost,0.02,linear_regression,forest_cover,mlp,lr_calculation,40,0.44472717004200435,0.5896213815774406,7.244710576771811,1.0,80,0.5
opportunity_cost,0.02,linear_regression,forest_cover,mlp,lr_heuristic,40,0.46405315602820457,0.4991124194364171,1.7529631704106279,1.0,80,0.5
opportunity_cost,0.02,linear_regression,star98_pass_rate,xgboost,dt_traversal,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.02,linear_regression,star98_pass_rate,xgboost,lr_calculation,20,0.6174651740165897,0.7443418265302133,6.3438326256811735,1.0,40,0.5
opportunity_cost,0.02,linear_regression,star98_pass_rate,xgboost,lr_heuristic,20,0.4547914784686755,0.5045001737111603,2.485434762124239,1.0,40,0.5
