Participant Id,Condition,Model,dataId,Complexity,Phase,Trial Index,Instance Id,XAIType,Tested w/ XAI,Model Pred Time,Time,Response,AI Prediction (y),Model Prediction,NLL,Mean Pred Time,Objective,Response==AI,Model==AI,Strategy,T_enc,T_op,chi_value,ddm_a,ddm_s,lapse,latency_factor,p_resp,pred_time,retrieval_threshold
69,DT,mlp,mushrooms,high,,10,49.0,DT,False,1.3360923138571004,16.385,-40,1,0,26.744097041685087,3.7306727857557007,26.744097041685087,0,0,dt,1.5264507599982269,0.5,0.02,0.0,0.4517529690969471,0.005,0.2,"[0.5        0.5        0.53886719 0.5        0.5        0.5
 0.5        0.5        0.56996094 0.48445312 0.51554687 0.48445312
 0.48445312 0.36785156 0.77207031 0.67101562 0.58550781 0.50777344
 0.19683594 0.49222656 0.46890625 0.74875    0.29789063 0.49222656
 0.5        0.1890625  0.8109375  0.4378125  0.45335938 0.5
 0.78761719 0.34453125 0.90421875 0.91976562 0.63992187 0.5
 0.63214844 0.60882812 0.57773437 0.5       ]","[0.12070463 0.12070456 5.01823386 0.18782013 0.14216937 0.4139112
 0.60819737 0.62617786 5.37774426 1.32480671 1.33609231 1.43665498
 1.9491658  4.78945822 5.58863939 3.99483805 3.28330429 1.89640042
 5.54775443 2.58490199 3.80204778 5.40413246 4.62825004 2.90460791
 3.11060228 6.14663287 5.61297712 4.50764647 5.34236878 2.88720347
 7.85939183 6.40092214 6.81122969 6.95227514 6.22996312 2.83710138
 6.31744999 6.17889742 6.0216143  2.92391742]",1.0106147278185191
69,DT,mlp,mushrooms,high,,11,135.0,DT,True,1.4366549757599991,24.627,20,0,1,26.744097041685087,3.7306727857557007,26.744097041685087,0,0,dt,1.5264507599982269,0.5,0.02,0.0,0.4517529690969471,0.005,0.2,"[0.5        0.5        0.53886719 0.5        0.5        0.5
 0.5        0.5        0.56996094 0.48445312 0.51554687 0.48445312
 0.48445312 0.36785156 0.77207031 0.67101562 0.58550781 0.50777344
 0.19683594 0.49222656 0.46890625 0.74875    0.29789063 0.49222656
 0.5        0.1890625  0.8109375  0.4378125  0.45335938 0.5
 0.78761719 0.34453125 0.90421875 0.91976562 0.63992187 0.5
 0.63214844 0.60882812 0.57773437 0.5       ]","[0.12070463 0.12070456 5.01823386 0.18782013 0.14216937 0.4139112
 0.60819737 0.62617786 5.37774426 1.32480671 1.33609231 1.43665498
 1.9491658  4.78945822 5.58863939 3.99483805 3.28330429 1.89640042
 5.54775443 2.58490199 3.80204778 5.40413246 4.62825004 2.90460791
 3.11060228 6.14663287 5.61297712 4.50764647 5.34236878 2.88720347
 7.85939183 6.40092214 6.81122969 6.95227514 6.22996312 2.83710138
 6.31744999 6.17889742 6.0216143  2.92391742]",1.0106147278185191
69,DT,mlp,mushrooms,high,,12,141.0,DT,True,1.9491657957133224,9.31,40,1,0,26.744097041685087,3.7306727857557007,26.744097041685087,1,0,dt,1.5264507599982269,0.5,0.02,0.0,0.4517529690969471,0.005,0.2,"[0.5        0.5        0.53886719 0.5        0.5        0.5
 0.5        0.5        0.56996094 0.48445312 0.51554687 0.48445312
 0.48445312 0.36785156 0.77207031 0.67101562 0.58550781 0.50777344
 0.19683594 0.49222656 0.46890625 0.74875    0.29789063 0.49222656
 0.5        0.1890625  0.8109375  0.4378125  0.45335938 0.5
 0.78761719 0.34453125 0.90421875 0.91976562 0.63992187 0.5
 0.63214844 0.60882812 0.57773437 0.5       ]","[0.12070463 0.12070456 5.01823386 0.18782013 0.14216937 0.4139112
 0.60819737 0.62617786 5.37774426 1.32480671 1.33609231 1.43665498
 1.9491658  4.78945822 5.58863939 3.99483805 3.28330429 1.89640042
 5.54775443 2.58490199 3.80204778 5.40413246 4.62825004 2.90460791
 3.11060228 6.14663287 5.61297712 4.50764647 5.34236878 2.88720347
 7.85939183 6.40092214 6.81122969 6.95227514 6.22996312 2.83710138
 6.31744999 6.17889742 6.0216143  2.92391742]",1.0106147278185191
69,DT,mlp,mushrooms,high,,13,165.0,DT,False,4.789458219070147,8.785,60,0,1,26.744097041685087,3.7306727857557007,26.744097041685087,0,0,dt,1.5264507599982269,0.5,0.02,0.0,0.4517529690969471,0.005,0.2,"[0.5        0.5        0.53886719 0.5        0.5        0.5
 0.5        0.5        0.56996094 0.48445312 0.51554687 0.48445312
 0.48445312 0.36785156 0.77207031 0.67101562 0.58550781 0.50777344
 0.19683594 0.49222656 0.46890625 0.74875    0.29789063 0.49222656
 0.5        0.1890625  0.8109375  0.4378125  0.45335938 0.5
 0.78761719 0.34453125 0.90421875 0.91976562 0.63992187 0.5
 0.63214844 0.60882812 0.57773437 0.5       ]","[0.12070463 0.12070456 5.01823386 0.18782013 0.14216937 0.4139112
 0.60819737 0.62617786 5.37774426 1.32480671 1.33609231 1.43665498
 1.9491658  4.78945822 5.58863939 3.99483805 3.28330429 1.89640042
 5.54775443 2.58490199 3.80204778 5.40413246 4.62825004 2.90460791
 3.11060228 6.14663287 5.61297712 4.50764647 5.34236878 2.88720347
 7.85939183 6.40092214 6.81122969 6.95227514 6.22996312 2.83710138
 6.31744999 6.17889742 6.0216143  2.92391742]",1.0106147278185191
69,DT,mlp,mushrooms,high,,14,38.0,DT,False,5.588639386791714,7.636,-20,0,0,26.744097041685087,3.7306727857557007,26.744097041685087,1,1,dt,1.5264507599982269,0.5,0.02,0.0,0.4517529690969471,0.005,0.2,"[0.5        0.5        0.53886719 0.5        0.5        0.5
 0.5        0.5        0.56996094 0.48445312 0.51554687 0.48445312
 0.48445312 0.36785156 0.77207031 0.67101562 0.58550781 0.50777344
 0.19683594 0.49222656 0.46890625 0.74875    0.29789063 0.49222656
 0.5        0.1890625  0.8109375  0.4378125  0.45335938 0.5
 0.78761719 0.34453125 0.90421875 0.91976562 0.63992187 0.5
 0.63214844 0.60882812 0.57773437 0.5       ]","[0.12070463 0.12070456 5.01823386 0.18782013 0.14216937 0.4139112
 0.60819737 0.62617786 5.37774426 1.32480671 1.33609231 1.43665498
 1.9491658  4.78945822 5.58863939 3.99483805 3.28330429 1.89640042
 5.54775443 2.58490199 3.80204778 5.40413246 4.62825004 2.90460791
 3.11060228 6.14663287 5.61297712 4.50764647 5.34236878 2.88720347
 7.85939183 6.40092214 6.81122969 6.95227514 6.22996312 2.83710138
 6.31744999 6.17889742 6.0216143  2.92391742]",1.0106147278185191
69,DT,mlp,mushrooms,high,,15,324.0,DT,False,3.994838051449475,4.598,-60,0,0,26.744097041685087,3.7306727857557007,26.744097041685087,1,1,dt,1.5264507599982269,0.5,0.02,0.0,0.4517529690969471,0.005,0.2,"[0.5        0.5        0.53886719 0.5        0.5        0.5
 0.5        0.5        0.56996094 0.48445312 0.51554687 0.48445312
 0.48445312 0.36785156 0.77207031 0.67101562 0.58550781 0.50777344
 0.19683594 0.49222656 0.46890625 0.74875    0.29789063 0.49222656
 0.5        0.1890625  0.8109375  0.4378125  0.45335938 0.5
 0.78761719 0.34453125 0.90421875 0.91976562 0.63992187 0.5
 0.63214844 0.60882812 0.57773437 0.5       ]","[0.12070463 0.12070456 5.01823386 0.18782013 0.14216937 0.4139112
 0.60819737 0.62617786 5.37774426 1.32480671 1.33609231 1.43665498
 1.9491658  4.78945822 5.58863939 3.99483805 3.28330429 1.89640042
 5.54775443 2.58490199 3.80204778 5.40413246 4.62825004 2.90460791
 3.11060228 6.14663287 5.61297712 4.50764647 5.34236878 2.88720347
 7.85939183 6.40092214 6.81122969 6.95227514 6.22996312 2.83710138
 6.31744999 6.17889742 6.0216143  2.92391742]",1.0106147278185191
69,DT,mlp,mushrooms,high,,16,246.0,DT,True,3.2833042949868045,73.225,-60,1,0,26.744097041685087,3.7306727857557007,26.744097041685087,0,0,dt,1.5264507599982269,0.5,0.02,0.0,0.4517529690969471,0.005,0.2,"[0.5        0.5        0.53886719 0.5        0.5        0.5
 0.5        0.5        0.56996094 0.48445312 0.51554687 0.48445312
 0.48445312 0.36785156 0.77207031 0.67101562 0.58550781 0.50777344
 0.19683594 0.49222656 0.46890625 0.74875    0.29789063 0.49222656
 0.5        0.1890625  0.8109375  0.4378125  0.45335938 0.5
 0.78761719 0.34453125 0.90421875 0.91976562 0.63992187 0.5
 0.63214844 0.60882812 0.57773437 0.5       ]","[0.12070463 0.12070456 5.01823386 0.18782013 0.14216937 0.4139112
 0.60819737 0.62617786 5.37774426 1.32480671 1.33609231 1.43665498
 1.9491658  4.78945822 5.58863939 3.99483805 3.28330429 1.89640042
 5.54775443 2.58490199 3.80204778 5.40413246 4.62825004 2.90460791
 3.11060228 6.14663287 5.61297712 4.50764647 5.34236878 2.88720347
 7.85939183 6.40092214 6.81122969 6.95227514 6.22996312 2.83710138
 6.31744999 6.17889742 6.0216143  2.92391742]",1.0106147278185191
69,DT,mlp,mushrooms,high,,17,228.0,DT,False,1.896400418045918,8.584,-100,0,1,26.744097041685087,3.7306727857557007,26.744097041685087,1,0,dt,1.5264507599982269,0.5,0.02,0.0,0.4517529690969471,0.005,0.2,"[0.5        0.5        0.53886719 0.5        0.5        0.5
 0.5        0.5        0.56996094 0.48445312 0.51554687 0.48445312
 0.48445312 0.36785156 0.77207031 0.67101562 0.58550781 0.50777344
 0.19683594 0.49222656 0.46890625 0.74875    0.29789063 0.49222656
 0.5        0.1890625  0.8109375  0.4378125  0.45335938 0.5
 0.78761719 0.34453125 0.90421875 0.91976562 0.63992187 0.5
 0.63214844 0.60882812 0.57773437 0.5       ]","[0.12070463 0.12070456 5.01823386 0.18782013 0.14216937 0.4139112
 0.60819737 0.62617786 5.37774426 1.32480671 1.33609231 1.43665498
 1.9491658  4.78945822 5.58863939 3.99483805 3.28330429 1.89640042
 5.54775443 2.58490199 3.80204778 5.40413246 4.62825004 2.90460791
 3.11060228 6.14663287 5.61297712 4.50764647 5.34236878 2.88720347
 7.85939183 6.40092214 6.81122969 6.95227514 6.22996312 2.83710138
 6.31744999 6.17889742 6.0216143  2.92391742]",1.0106147278185191
69,DT,mlp,mushrooms,high,,18,287.0,DT,False,5.547754430377502,10.541,100,0,0,26.744097041685087,3.7306727857557007,26.744097041685087,0,1,dt,1.5264507599982269,0.5,0.02,0.0,0.4517529690969471,0.005,0.2,"[0.5        0.5        0.53886719 0.5        0.5        0.5
 0.5        0.5        0.56996094 0.48445312 0.51554687 0.48445312
 0.48445312 0.36785156 0.77207031 0.67101562 0.58550781 0.50777344
 0.19683594 0.49222656 0.46890625 0.74875    0.29789063 0.49222656
 0.5        0.1890625  0.8109375  0.4378125  0.45335938 0.5
 0.78761719 0.34453125 0.90421875 0.91976562 0.63992187 0.5
 0.63214844 0.60882812 0.57773437 0.5       ]","[0.12070463 0.12070456 5.01823386 0.18782013 0.14216937 0.4139112
 0.60819737 0.62617786 5.37774426 1.32480671 1.33609231 1.43665498
 1.9491658  4.78945822 5.58863939 3.99483805 3.28330429 1.89640042
 5.54775443 2.58490199 3.80204778 5.40413246 4.62825004 2.90460791
 3.11060228 6.14663287 5.61297712 4.50764647 5.34236878 2.88720347
 7.85939183 6.40092214 6.81122969 6.95227514 6.22996312 2.83710138
 6.31744999 6.17889742 6.0216143  2.92391742]",1.0106147278185191
69,DT,mlp,mushrooms,high,,19,365.0,DT,True,2.5849019863136316,19.641,20,0,0,26.744097041685087,3.7306727857557007,26.744097041685087,0,1,dt,1.5264507599982269,0.5,0.02,0.0,0.4517529690969471,0.005,0.2,"[0.5        0.5        0.53886719 0.5        0.5        0.5
 0.5        0.5        0.56996094 0.48445312 0.51554687 0.48445312
 0.48445312 0.36785156 0.77207031 0.67101562 0.58550781 0.50777344
 0.19683594 0.49222656 0.46890625 0.74875    0.29789063 0.49222656
 0.5        0.1890625  0.8109375  0.4378125  0.45335938 0.5
 0.78761719 0.34453125 0.90421875 0.91976562 0.63992187 0.5
 0.63214844 0.60882812 0.57773437 0.5       ]","[0.12070463 0.12070456 5.01823386 0.18782013 0.14216937 0.4139112
 0.60819737 0.62617786 5.37774426 1.32480671 1.33609231 1.43665498
 1.9491658  4.78945822 5.58863939 3.99483805 3.28330429 1.89640042
 5.54775443 2.58490199 3.80204778 5.40413246 4.62825004 2.90460791
 3.11060228 6.14663287 5.61297712 4.50764647 5.34236878 2.88720347
 7.85939183 6.40092214 6.81122969 6.95227514 6.22996312 2.83710138
 6.31744999 6.17889742 6.0216143  2.92391742]",1.0106147278185191
69,DT,mlp,mushrooms,high,,20,347.0,DT,False,3.802047781809942,8.755,100,1,1,26.744097041685087,3.7306727857557007,26.744097041685087,1,1,dt,1.5264507599982269,0.5,0.02,0.0,0.4517529690969471,0.005,0.2,"[0.5        0.5        0.53886719 0.5        0.5        0.5
 0.5        0.5        0.56996094 0.48445312 0.51554687 0.48445312
 0.48445312 0.36785156 0.77207031 0.67101562 0.58550781 0.50777344
 0.19683594 0.49222656 0.46890625 0.74875    0.29789063 0.49222656
 0.5        0.1890625  0.8109375  0.4378125  0.45335938 0.5
 0.78761719 0.34453125 0.90421875 0.91976562 0.63992187 0.5
 0.63214844 0.60882812 0.57773437 0.5       ]","[0.12070463 0.12070456 5.01823386 0.18782013 0.14216937 0.4139112
 0.60819737 0.62617786 5.37774426 1.32480671 1.33609231 1.43665498
 1.9491658  4.78945822 5.58863939 3.99483805 3.28330429 1.89640042
 5.54775443 2.58490199 3.80204778 5.40413246 4.62825004 2.90460791
 3.11060228 6.14663287 5.61297712 4.50764647 5.34236878 2.88720347
 7.85939183 6.40092214 6.81122969 6.95227514 6.22996312 2.83710138
 6.31744999 6.17889742 6.0216143  2.92391742]",1.0106147278185191
69,DT,mlp,mushrooms,high,,21,340.0,DT,True,5.404132459996502,16.746,-40,0,1,26.744097041685087,3.7306727857557007,26.744097041685087,1,0,dt,1.5264507599982269,0.5,0.02,0.0,0.4517529690969471,0.005,0.2,"[0.5        0.5        0.53886719 0.5        0.5        0.5
 0.5        0.5        0.56996094 0.48445312 0.51554687 0.48445312
 0.48445312 0.36785156 0.77207031 0.67101562 0.58550781 0.50777344
 0.19683594 0.49222656 0.46890625 0.74875    0.29789063 0.49222656
 0.5        0.1890625  0.8109375  0.4378125  0.45335938 0.5
 0.78761719 0.34453125 0.90421875 0.91976562 0.63992187 0.5
 0.63214844 0.60882812 0.57773437 0.5       ]","[0.12070463 0.12070456 5.01823386 0.18782013 0.14216937 0.4139112
 0.60819737 0.62617786 5.37774426 1.32480671 1.33609231 1.43665498
 1.9491658  4.78945822 5.58863939 3.99483805 3.28330429 1.89640042
 5.54775443 2.58490199 3.80204778 5.40413246 4.62825004 2.90460791
 3.11060228 6.14663287 5.61297712 4.50764647 5.34236878 2.88720347
 7.85939183 6.40092214 6.81122969 6.95227514 6.22996312 2.83710138
 6.31744999 6.17889742 6.0216143  2.92391742]",1.0106147278185191
