appId,modelName,instanceId,pred,i_max
mushrooms,mlp,89,1,0
mushrooms,mlp,90,1,0
mushrooms,mlp,91,1,0
mushrooms,mlp,92,1,0
mushrooms,mlp,93,1,0
mushrooms,mlp,94,1,0
mushrooms,mlp,95,0,0
mushrooms,mlp,96,1,0
mushrooms,mlp,97,0,0
mushrooms,mlp,98,1,0
mushrooms,mlp,99,1,0
mushrooms,mlp,100,0,0
mushrooms,mlp,101,0,0
mushrooms,mlp,102,1,0
mushrooms,mlp,103,1,0
mushrooms,mlp,104,1,0
mushrooms,mlp,105,1,0
mushrooms,mlp,106,0,0
mushrooms,mlp,107,0,0
mushrooms,mlp,108,0,0
mushrooms,mlp,109,0,0
mushrooms,mlp,110,0,0
mushrooms,mlp,111,0,0
mushrooms,mlp,112,1,0
mushrooms,mlp,113,0,0
mushrooms,mlp,114,0,0
mushrooms,mlp,115,0,0
mushrooms,mlp,116,1,0
mushrooms,mlp,117,1,0
mushrooms,mlp,118,0,0
mushrooms,mlp,119,1,0
mushrooms,mlp,120,1,0
mushrooms,mlp,121,0,0
mushrooms,mlp,122,0,0
mushrooms,mlp,123,1,0
mushrooms,mlp,124,1,0
mushrooms,mlp,125,1,0
mushrooms,mlp,126,1,0
mushrooms,mlp,127,0,0
mushrooms,mlp,128,1,0
mushrooms,mlp,129,1,0
mushrooms,mlp,130,1,0
mushrooms,mlp,131,1,0
mushrooms,mlp,132,0,0
mushrooms,mlp,133,1,0
mushrooms,mlp,134,0,0
mushrooms,mlp,135,0,0
mushrooms,mlp,136,1,0
mushrooms,mlp,137,1,0
mushrooms,mlp,138,0,0
mushrooms,mlp,139,0,0
mushrooms,mlp,140,0,0
mushrooms,mlp,141,0,0
mushrooms,mlp,142,1,0
mushrooms,mlp,143,1,0
mushrooms,mlp,144,1,0
mushrooms,mlp,145,0,0
mushrooms,mlp,146,1,0
mushrooms,mlp,147,1,0
mushrooms,mlp,148,1,0
mushrooms,mlp,149,1,0
mushrooms,mlp,150,1,0
mushrooms,mlp,151,1,0
mushrooms,mlp,152,0,0
mushrooms,mlp,153,1,0
mushrooms,mlp,154,1,0
mushrooms,mlp,155,0,0
mushrooms,mlp,156,1,0
mushrooms,mlp,157,0,0
mushrooms,mlp,158,1,0
mushrooms,mlp,159,0,0
mushrooms,mlp,160,1,0
mushrooms,mlp,161,0,0
mushrooms,mlp,162,1,0
mushrooms,mlp,163,1,0
mushrooms,mlp,164,1,0
mushrooms,mlp,165,0,0
mushrooms,mlp,166,1,0
mushrooms,mlp,167,0,0
mushrooms,mlp,168,0,0
mushrooms,mlp,169,1,0
mushrooms,mlp,170,0,0
mushrooms,mlp,171,0,0
mushrooms,mlp,172,1,0
mushrooms,mlp,173,1,0
mushrooms,mlp,174,1,0
mushrooms,mlp,175,0,0
mushrooms,mlp,176,0,0
mushrooms,mlp,177,1,0
mushrooms,mlp,178,1,0
mushrooms,mlp,179,0,0
mushrooms,mlp,180,1,0
mushrooms,mlp,181,0,0
mushrooms,mlp,182,0,0
mushrooms,mlp,183,0,0
mushrooms,mlp,184,0,0
mushrooms,mlp,185,0,0
mushrooms,mlp,186,1,0
mushrooms,mlp,187,1,0
mushrooms,mlp,188,0,0
mushrooms,mlp,189,0,0
mushrooms,mlp,190,0,0
mushrooms,mlp,191,0,0
mushrooms,mlp,192,1,0
mushrooms,mlp,193,0,0
mushrooms,mlp,194,0,0
mushrooms,mlp,195,0,0
mushrooms,mlp,196,1,0
mushrooms,mlp,197,0,0
mushrooms,mlp,198,0,0
mushrooms,mlp,199,1,0
mushrooms,mlp,200,0,0
mushrooms,mlp,201,1,0
mushrooms,mlp,202,1,0
mushrooms,mlp,203,0,0
mushrooms,mlp,204,1,0
mushrooms,mlp,205,1,0
mushrooms,mlp,206,0,0
mushrooms,mlp,207,1,0
mushrooms,mlp,208,1,0
mushrooms,mlp,209,1,0
mushrooms,mlp,210,0,0
mushrooms,mlp,211,1,0
mushrooms,mlp,212,1,0
mushrooms,mlp,213,1,0
mushrooms,mlp,214,0,0
mushrooms,mlp,215,1,0
mushrooms,mlp,216,0,0
mushrooms,mlp,217,1,0
mushrooms,mlp,218,1,0
mushrooms,mlp,219,0,0
mushrooms,mlp,220,1,0
mushrooms,mlp,221,0,0
mushrooms,mlp,222,0,0
mushrooms,mlp,223,1,0
mushrooms,mlp,224,1,0
mushrooms,mlp,225,1,0
mushrooms,mlp,226,1,0
mushrooms,mlp,227,0,0
mushrooms,mlp,228,1,0
mushrooms,mlp,229,0,0
mushrooms,mlp,230,0,0
mushrooms,mlp,231,1,0
mushrooms,mlp,232,1,0
mushrooms,mlp,233,0,0
mushrooms,mlp,234,0,0
mushrooms,mlp,235,0,0
mushrooms,mlp,236,0,0
mushrooms,mlp,237,0,0
mushrooms,mlp,238,1,0
mushrooms,mlp,239,0,0
mushrooms,mlp,240,1,0
mushrooms,mlp,241,0,0
mushrooms,mlp,242,1,0
mushrooms,mlp,243,0,0
mushrooms,mlp,244,0,0
mushrooms,mlp,245,0,0
mushrooms,mlp,246,1,0
mushrooms,mlp,247,1,0
mushrooms,mlp,248,0,0
mushrooms,mlp,249,1,0
mushrooms,mlp,250,0,0
mushrooms,mlp,251,0,0
mushrooms,mlp,252,1,0
mushrooms,mlp,253,0,0
mushrooms,mlp,254,0,0
mushrooms,mlp,255,0,0
mushrooms,mlp,256,1,0
mushrooms,mlp,257,0,0
mushrooms,mlp,258,0,0
mushrooms,mlp,259,1,0
mushrooms,mlp,260,0,0
mushrooms,mlp,261,1,0
mushrooms,mlp,262,0,0
mushrooms,mlp,263,1,0
mushrooms,mlp,264,0,0
mushrooms,mlp,265,0,0
mushrooms,mlp,266,1,0
mushrooms,mlp,267,1,0
mushrooms,mlp,268,0,0
mushrooms,mlp,269,0,0
mushrooms,mlp,270,0,0
mushrooms,mlp,271,0,0
mushrooms,mlp,272,0,0
mushrooms,mlp,273,1,0
mushrooms,mlp,274,1,0
mushrooms,mlp,275,1,0
mushrooms,mlp,276,1,0
mushrooms,mlp,277,1,0
mushrooms,mlp,278,0,0
mushrooms,mlp,279,0,0
mushrooms,mlp,280,0,0
mushrooms,mlp,281,1,0
mushrooms,mlp,282,1,0
mushrooms,mlp,283,0,0
mushrooms,mlp,284,0,0
mushrooms,mlp,285,1,0
mushrooms,mlp,286,1,0
mushrooms,mlp,287,1,0
mushrooms,mlp,288,1,0
mushrooms,mlp,289,0,0
mushrooms,mlp,290,0,0
mushrooms,mlp,291,1,0
mushrooms,mlp,292,1,0
mushrooms,mlp,293,0,0
mushrooms,mlp,294,0,0
mushrooms,mlp,295,1,0
mushrooms,mlp,296,0,0
mushrooms,mlp,297,0,0
mushrooms,mlp,298,1,0
mushrooms,mlp,299,0,0
mushrooms,mlp,300,1,0
mushrooms,mlp,301,1,0
mushrooms,mlp,302,1,0
mushrooms,mlp,303,0,0
mushrooms,mlp,304,0,0
mushrooms,mlp,305,0,0
mushrooms,mlp,306,1,0
mushrooms,mlp,307,0,0
mushrooms,mlp,308,1,0
mushrooms,mlp,309,1,0
mushrooms,mlp,310,0,0
mushrooms,mlp,311,1,0
mushrooms,mlp,312,1,0
mushrooms,mlp,313,1,0
mushrooms,mlp,314,1,0
mushrooms,mlp,315,0,0
mushrooms,mlp,316,0,0
mushrooms,mlp,317,0,0
mushrooms,mlp,318,1,0
mushrooms,mlp,319,1,0
mushrooms,mlp,320,1,0
mushrooms,mlp,321,1,0
mushrooms,mlp,322,1,0
mushrooms,mlp,323,1,0
mushrooms,mlp,324,0,0
mushrooms,mlp,325,0,0
mushrooms,mlp,326,0,0
mushrooms,mlp,327,1,0
mushrooms,mlp,328,0,0
mushrooms,mlp,329,1,0
mushrooms,mlp,330,1,0
mushrooms,mlp,331,1,0
mushrooms,mlp,332,0,0
mushrooms,mlp,333,0,0
mushrooms,mlp,334,0,0
mushrooms,mlp,335,0,0
mushrooms,mlp,336,0,0
mushrooms,mlp,337,1,0
mushrooms,mlp,338,0,0
mushrooms,mlp,339,1,0
mushrooms,mlp,340,0,0
mushrooms,mlp,341,0,0
mushrooms,mlp,342,0,0
mushrooms,mlp,343,1,0
mushrooms,mlp,344,1,0
mushrooms,mlp,345,1,0
mushrooms,mlp,346,0,0
mushrooms,mlp,347,1,0
mushrooms,mlp,348,1,0
mushrooms,mlp,349,0,0
mushrooms,mlp,350,0,0
mushrooms,mlp,351,0,0
mushrooms,mlp,352,1,0
mushrooms,mlp,353,0,0
mushrooms,mlp,354,0,0
mushrooms,mlp,355,0,0
mushrooms,mlp,356,1,0
mushrooms,mlp,357,1,0
mushrooms,mlp,358,1,0
mushrooms,mlp,359,1,0
mushrooms,mlp,360,1,0
mushrooms,mlp,361,1,0
mushrooms,mlp,362,1,0
mushrooms,mlp,363,0,0
mushrooms,mlp,364,0,0
mushrooms,mlp,365,0,0
mushrooms,mlp,366,1,0
mushrooms,mlp,367,1,0
mushrooms,mlp,368,0,0
mushrooms,mlp,369,1,0
mushrooms,mlp,370,1,0
mushrooms,mlp,371,1,0
mushrooms,mlp,372,1,0
mushrooms,mlp,373,0,0
mushrooms,mlp,374,1,0
mushrooms,mlp,375,1,0
mushrooms,mlp,376,0,0
mushrooms,mlp,377,0,0
mushrooms,mlp,378,1,0
mushrooms,mlp,379,1,0
mushrooms,mlp,380,0,0
mushrooms,mlp,381,0,0
mushrooms,mlp,382,0,0
mushrooms,mlp,383,0,0
mushrooms,mlp,384,1,0
mushrooms,mlp,385,0,0
mushrooms,mlp,386,0,0
mushrooms,mlp,387,1,0
mushrooms,mlp,388,0,0
mushrooms,mlp,389,1,0
mushrooms,mlp,390,1,0
mushrooms,mlp,391,1,0
mushrooms,mlp,392,1,0
mushrooms,mlp,393,1,0
mushrooms,mlp,394,1,0
mushrooms,mlp,395,1,0
mushrooms,mlp,396,0,0
mushrooms,mlp,397,0,0
mushrooms,mlp,398,1,0
mushrooms,mlp,399,1,0
mushrooms,mlp,400,1,0
mushrooms,mlp,401,1,0
mushrooms,mlp,402,0,0
mushrooms,mlp,403,0,0
mushrooms,mlp,404,1,0
mushrooms,mlp,405,1,0
mushrooms,mlp,406,1,0
mushrooms,mlp,407,1,0
mushrooms,mlp,408,0,0
mushrooms,mlp,409,1,0
mushrooms,mlp,410,0,0
mushrooms,mlp,411,0,0
mushrooms,mlp,412,1,0
mushrooms,mlp,413,1,0
mushrooms,mlp,414,0,0
mushrooms,mlp,415,0,0
mushrooms,mlp,416,1,0
mushrooms,mlp,417,0,0
mushrooms,mlp,418,0,0
mushrooms,mlp,419,1,0
mushrooms,mlp,420,0,0
mushrooms,mlp,421,1,0
mushrooms,mlp,422,0,0
mushrooms,mlp,423,0,0
mushrooms,mlp,424,0,0
mushrooms,mlp,425,0,0
mushrooms,mlp,426,1,0
mushrooms,mlp,427,1,0
mushrooms,mlp,428,1,0
mushrooms,mlp,429,1,0
mushrooms,mlp,430,0,0
mushrooms,mlp,431,1,0
mushrooms,mlp,432,1,0
mushrooms,mlp,433,0,0
mushrooms,mlp,434,0,0
mushrooms,mlp,435,1,0
mushrooms,mlp,436,0,0
mushrooms,mlp,437,1,0
mushrooms,mlp,438,1,0
mushrooms,mlp,439,1,0
mushrooms,mlp,440,1,0
mushrooms,mlp,441,1,0
mushrooms,mlp,442,1,0
mushrooms,mlp,443,0,0
mushrooms,mlp,444,0,0
mushrooms,mlp,445,1,0
mushrooms,mlp,446,0,0
mushrooms,mlp,447,0,0
mushrooms,mlp,448,0,0
mushrooms,mlp,449,0,0
mushrooms,mlp,450,1,0
mushrooms,mlp,451,0,0
mushrooms,mlp,452,1,0
mushrooms,mlp,453,0,0
mushrooms,mlp,454,0,0
mushrooms,mlp,455,0,0
mushrooms,mlp,456,0,0
mushrooms,mlp,457,0,0
mushrooms,mlp,458,1,0
mushrooms,mlp,459,0,0
mushrooms,mlp,460,0,0
mushrooms,mlp,461,0,0
mushrooms,mlp,462,1,0
mushrooms,mlp,463,0,0
mushrooms,mlp,464,1,0
mushrooms,mlp,465,1,0
mushrooms,mlp,466,1,0
mushrooms,mlp,467,1,0
mushrooms,mlp,468,0,0
mushrooms,mlp,469,0,0
mushrooms,mlp,470,1,0
mushrooms,mlp,471,0,0
mushrooms,mlp,472,1,0
mushrooms,mlp,473,1,0
mushrooms,mlp,474,0,0
mushrooms,mlp,475,1,0
mushrooms,mlp,476,0,0
mushrooms,mlp,477,1,0
mushrooms,mlp,478,0,0
mushrooms,mlp,479,1,0
mushrooms,mlp,480,1,0
mushrooms,mlp,481,1,0
mushrooms,mlp,482,1,0
mushrooms,mlp,483,0,0
mushrooms,mlp,484,1,0
mushrooms,mlp,485,0,0
mushrooms,mlp,486,0,0
mushrooms,mlp,487,0,0
mushrooms,mlp,488,1,0
mushrooms,mlp,489,0,0
mushrooms,mlp,490,0,0
mushrooms,mlp,491,1,0
mushrooms,mlp,492,0,0
mushrooms,mlp,493,1,0
mushrooms,mlp,494,0,0
mushrooms,mlp,495,0,0
mushrooms,mlp,496,1,0
mushrooms,mlp,497,0,0
mushrooms,mlp,498,0,0
mushrooms,mlp,499,1,0
mushrooms,mlp,500,0,0
mushrooms,mlp,501,1,0
mushrooms,mlp,502,1,0
mushrooms,mlp,503,1,0
mushrooms,mlp,504,0,0
mushrooms,mlp,505,1,0
mushrooms,mlp,506,1,0
mushrooms,mlp,507,1,0
mushrooms,mlp,508,1,0
mushrooms,mlp,509,1,0
mushrooms,mlp,510,1,0
mushrooms,mlp,511,1,0
mushrooms,mlp,512,0,0
mushrooms,mlp,513,0,0
mushrooms,mlp,514,1,0
mushrooms,mlp,515,0,0
mushrooms,mlp,516,1,0
mushrooms,mlp,517,0,0
mushrooms,mlp,518,0,0
mushrooms,mlp,519,1,0
mushrooms,mlp,520,0,0
mushrooms,mlp,521,1,0
mushrooms,mlp,522,1,0
mushrooms,mlp,523,1,0
mushrooms,mlp,524,1,0
mushrooms,mlp,525,0,0
mushrooms,mlp,526,0,0
mushrooms,mlp,527,1,0
mushrooms,mlp,528,1,0
mushrooms,mlp,529,0,0
mushrooms,mlp,530,1,0
mushrooms,mlp,531,0,0
mushrooms,mlp,532,0,0
mushrooms,mlp,533,1,0
mushrooms,mlp,534,0,0
mushrooms,mlp,535,1,0
mushrooms,mlp,536,1,0
mushrooms,mlp,537,1,0
mushrooms,mlp,538,1,0
mushrooms,mlp,539,0,0
mushrooms,mlp,540,0,0
mushrooms,mlp,541,0,0
mushrooms,mlp,542,0,0
mushrooms,mlp,543,1,0
mushrooms,mlp,544,0,0
mushrooms,mlp,545,1,0
mushrooms,mlp,546,1,0
mushrooms,mlp,547,1,0
mushrooms,mlp,548,0,0
mushrooms,mlp,549,0,0
mushrooms,mlp,550,1,0
mushrooms,mlp,551,0,0
mushrooms,mlp,552,0,0
mushrooms,mlp,553,1,0
mushrooms,mlp,554,1,0
mushrooms,mlp,555,0,0
mushrooms,mlp,556,0,0
mushrooms,mlp,557,1,0
mushrooms,mlp,558,1,0
mushrooms,mlp,559,0,0
mushrooms,mlp,560,1,0
mushrooms,mlp,561,1,0
mushrooms,mlp,562,1,0
mushrooms,mlp,563,1,0
mushrooms,mlp,564,1,0
mushrooms,mlp,565,1,0
mushrooms,mlp,566,1,0
mushrooms,mlp,567,0,0
mushrooms,mlp,568,1,0
mushrooms,mlp,569,1,0
mushrooms,mlp,570,0,0
mushrooms,mlp,571,1,0
mushrooms,mlp,572,0,0
mushrooms,mlp,573,1,0
mushrooms,mlp,574,0,0
mushrooms,mlp,575,1,0
mushrooms,mlp,576,1,0
mushrooms,mlp,577,0,0
mushrooms,mlp,578,0,0
mushrooms,mlp,579,1,0
mushrooms,mlp,580,0,0
mushrooms,mlp,581,1,0
mushrooms,mlp,582,0,0
mushrooms,mlp,583,0,0
mushrooms,mlp,584,1,0
mushrooms,mlp,585,1,0
mushrooms,mlp,586,0,0
mushrooms,mlp,587,1,0
mushrooms,mlp,588,1,0
mushrooms,mlp,589,0,0
mushrooms,mlp,590,0,0
mushrooms,mlp,591,0,0
mushrooms,mlp,592,1,0
mushrooms,mlp,593,1,0
mushrooms,mlp,594,0,0
mushrooms,mlp,595,1,0
mushrooms,mlp,596,1,0
mushrooms,mlp,597,0,0
mushrooms,mlp,598,0,0
mushrooms,mlp,599,1,0
mushrooms,mlp,600,1,0
mushrooms,mlp,601,0,0
mushrooms,mlp,602,1,0
mushrooms,mlp,603,0,0
mushrooms,mlp,604,1,0
mushrooms,mlp,605,0,0
mushrooms,mlp,606,1,0
mushrooms,mlp,607,0,0
mushrooms,mlp,608,0,0
mushrooms,mlp,609,1,0
mushrooms,mlp,610,1,0
mushrooms,mlp,611,1,0
mushrooms,mlp,612,1,0
mushrooms,mlp,613,1,0
mushrooms,mlp,614,1,0
mushrooms,mlp,615,1,0
mushrooms,mlp,616,1,0
mushrooms,mlp,617,0,0
mushrooms,mlp,618,1,0
mushrooms,mlp,619,1,0
mushrooms,mlp,620,1,0
mushrooms,mlp,621,0,0
mushrooms,mlp,622,1,0
mushrooms,mlp,623,0,0
mushrooms,mlp,624,0,0
mushrooms,mlp,625,0,0
mushrooms,mlp,626,0,0
mushrooms,mlp,627,0,0
mushrooms,mlp,628,0,0
mushrooms,mlp,629,1,0
mushrooms,mlp,630,0,0
mushrooms,mlp,631,0,0
mushrooms,mlp,632,0,0
mushrooms,mlp,633,1,0
mushrooms,mlp,634,1,0
mushrooms,mlp,635,0,0
mushrooms,mlp,636,1,0
mushrooms,mlp,637,0,0
mushrooms,mlp,638,1,0
mushrooms,mlp,639,0,0
mushrooms,mlp,640,1,0
mushrooms,mlp,641,0,0
mushrooms,mlp,642,1,0
mushrooms,mlp,643,1,0
mushrooms,mlp,644,1,0
mushrooms,mlp,645,1,0
mushrooms,mlp,646,0,0
mushrooms,mlp,647,1,0
mushrooms,mlp,648,1,0
mushrooms,mlp,649,1,0
mushrooms,mlp,650,0,0
mushrooms,mlp,651,0,0
mushrooms,mlp,652,1,0
mushrooms,mlp,653,0,0
mushrooms,mlp,654,0,0
mushrooms,mlp,655,0,0
mushrooms,mlp,656,0,0
mushrooms,mlp,657,1,0
mushrooms,mlp,658,1,0
mushrooms,mlp,659,1,0
mushrooms,mlp,660,0,0
mushrooms,mlp,661,0,0
mushrooms,mlp,662,1,0
mushrooms,mlp,663,0,0
mushrooms,mlp,664,0,0
mushrooms,mlp,665,1,0
mushrooms,mlp,666,0,0
mushrooms,mlp,667,1,0
mushrooms,mlp,668,1,0
mushrooms,mlp,669,1,0
mushrooms,mlp,670,0,0
mushrooms,mlp,671,1,0
mushrooms,mlp,672,1,0
mushrooms,mlp,673,1,0
mushrooms,mlp,674,1,0
mushrooms,mlp,675,0,0
mushrooms,mlp,676,0,0
mushrooms,mlp,677,1,0
mushrooms,mlp,678,1,0
mushrooms,mlp,679,1,0
mushrooms,mlp,680,0,0
mushrooms,mlp,681,1,0
mushrooms,mlp,682,0,0
mushrooms,mlp,683,0,0
mushrooms,mlp,684,0,0
mushrooms,mlp,685,0,0
mushrooms,mlp,686,1,0
mushrooms,mlp,687,1,0
mushrooms,mlp,688,0,0
mushrooms,mlp,689,0,0
mushrooms,mlp,690,0,0
mushrooms,mlp,691,0,0
mushrooms,mlp,692,0,0
mushrooms,mlp,693,0,0
mushrooms,mlp,694,0,0
mushrooms,mlp,695,0,0
mushrooms,mlp,696,1,0
mushrooms,mlp,697,0,0
mushrooms,mlp,698,0,0
mushrooms,mlp,699,0,0
mushrooms,mlp,700,1,0
mushrooms,mlp,701,0,0
mushrooms,mlp,702,1,0
mushrooms,mlp,703,0,0
mushrooms,mlp,704,1,0
mushrooms,mlp,705,1,0
mushrooms,mlp,706,1,0
mushrooms,mlp,707,1,0
mushrooms,mlp,708,1,0
mushrooms,mlp,709,1,0
mushrooms,mlp,710,1,0
mushrooms,mlp,711,0,0
mushrooms,mlp,712,1,0
mushrooms,mlp,713,1,0
mushrooms,mlp,714,1,0
mushrooms,mlp,715,0,0
mushrooms,mlp,716,0,0
mushrooms,mlp,717,0,0
mushrooms,mlp,718,0,0
mushrooms,mlp,719,0,0
mushrooms,mlp,720,0,0
mushrooms,mlp,721,1,0
mushrooms,mlp,722,1,0
mushrooms,mlp,723,1,0
mushrooms,mlp,724,0,0
mushrooms,mlp,725,1,0
mushrooms,mlp,726,1,0
mushrooms,mlp,727,1,0
mushrooms,mlp,728,1,0
mushrooms,mlp,729,1,0
mushrooms,mlp,730,1,0
mushrooms,mlp,731,0,0
mushrooms,mlp,732,1,0
mushrooms,mlp,733,1,0
mushrooms,mlp,734,1,0
mushrooms,mlp,735,0,0
mushrooms,mlp,736,1,0
mushrooms,mlp,737,1,0
mushrooms,mlp,738,0,0
mushrooms,mlp,739,1,0
mushrooms,mlp,740,1,0
mushrooms,mlp,741,1,0
mushrooms,mlp,742,0,0
mushrooms,mlp,743,1,0
mushrooms,mlp,744,1,0
mushrooms,mlp,745,1,0
mushrooms,mlp,746,1,0
mushrooms,mlp,747,1,0
mushrooms,mlp,748,1,0
mushrooms,mlp,749,0,0
mushrooms,mlp,750,1,0
mushrooms,mlp,751,0,0
mushrooms,mlp,752,1,0
mushrooms,mlp,753,1,0
mushrooms,mlp,754,1,0
mushrooms,mlp,755,1,0
mushrooms,mlp,756,0,0
mushrooms,mlp,757,1,0
mushrooms,mlp,758,0,0
mushrooms,mlp,759,0,0
mushrooms,mlp,760,0,0
mushrooms,mlp,761,1,0
mushrooms,mlp,762,1,0
mushrooms,mlp,763,1,0
mushrooms,mlp,764,1,0
mushrooms,mlp,765,1,0
mushrooms,mlp,766,0,0
mushrooms,mlp,767,0,0
mushrooms,mlp,768,0,0
mushrooms,mlp,769,0,0
mushrooms,mlp,770,1,0
mushrooms,mlp,771,1,0
mushrooms,mlp,772,0,0
mushrooms,mlp,773,1,0
mushrooms,mlp,774,1,0
mushrooms,mlp,775,1,0
mushrooms,mlp,776,1,0
mushrooms,mlp,777,0,0
mushrooms,mlp,778,1,0
mushrooms,mlp,779,0,0
mushrooms,mlp,780,0,0
mushrooms,mlp,781,1,0
mushrooms,mlp,782,0,0
mushrooms,mlp,783,0,0
mushrooms,mlp,784,0,0
mushrooms,mlp,785,1,0
mushrooms,mlp,786,1,0
mushrooms,mlp,787,1,0
mushrooms,mlp,788,0,0
mushrooms,mlp,789,0,0
mushrooms,mlp,790,1,0
mushrooms,mlp,791,1,0
mushrooms,mlp,792,0,0
mushrooms,mlp,793,1,0
mushrooms,mlp,794,1,0
mushrooms,mlp,795,1,0
mushrooms,mlp,796,1,0
mushrooms,mlp,797,0,0
mushrooms,mlp,798,1,0
mushrooms,mlp,799,0,0
mushrooms,mlp,800,0,0
mushrooms,mlp,801,1,0
mushrooms,mlp,802,1,0
mushrooms,mlp,803,0,0
mushrooms,mlp,804,0,0
mushrooms,mlp,805,0,0
mushrooms,mlp,806,0,0
mushrooms,mlp,807,0,0
mushrooms,mlp,808,0,0
mushrooms,mlp,809,0,0
mushrooms,mlp,810,1,0
mushrooms,mlp,811,1,0
mushrooms,mlp,812,0,0
mushrooms,mlp,813,1,0
mushrooms,mlp,814,0,0
mushrooms,mlp,815,0,0
mushrooms,mlp,816,0,0
mushrooms,mlp,817,0,0
mushrooms,mlp,818,1,0
mushrooms,mlp,819,1,0
mushrooms,mlp,820,0,0
mushrooms,mlp,821,0,0
mushrooms,mlp,822,0,0
mushrooms,mlp,823,0,0
mushrooms,mlp,824,0,0
mushrooms,mlp,825,1,0
mushrooms,mlp,826,1,0
mushrooms,mlp,827,0,0
mushrooms,mlp,828,0,0
mushrooms,mlp,829,0,0
mushrooms,mlp,830,1,0
mushrooms,mlp,831,0,0
mushrooms,mlp,832,0,0
mushrooms,mlp,833,1,0
mushrooms,mlp,834,0,0
mushrooms,mlp,835,1,0
mushrooms,mlp,836,1,0
mushrooms,mlp,837,1,0
mushrooms,mlp,838,1,0
mushrooms,mlp,839,0,0
mushrooms,mlp,840,0,0
mushrooms,mlp,841,0,0
mushrooms,mlp,842,0,0
mushrooms,mlp,843,1,0
mushrooms,mlp,844,0,0
mushrooms,mlp,845,0,0
mushrooms,mlp,846,1,0
mushrooms,mlp,847,1,0
mushrooms,mlp,848,1,0
mushrooms,mlp,849,0,0
mushrooms,mlp,850,1,0
mushrooms,mlp,851,1,0
mushrooms,mlp,852,1,0
mushrooms,mlp,853,0,0
mushrooms,mlp,854,0,0
mushrooms,mlp,855,0,0
mushrooms,mlp,856,1,0
mushrooms,mlp,857,1,0
mushrooms,mlp,858,1,0
mushrooms,mlp,859,1,0
mushrooms,mlp,860,0,0
mushrooms,mlp,861,0,0
mushrooms,mlp,862,0,0
mushrooms,mlp,863,1,0
mushrooms,mlp,864,0,0
mushrooms,mlp,865,1,0
mushrooms,mlp,866,1,0
mushrooms,mlp,867,1,0
mushrooms,mlp,868,1,0
mushrooms,mlp,869,1,0
mushrooms,mlp,870,1,0
mushrooms,mlp,871,0,0
