dataId,modelName,expMethod,instanceId,pred,i_max,a0_i,a1_i,a2_i,a3_i,a4_i,a5_i,intercept
wine_quality,mlp,logistic_regression,376,0,2.4895844994878384,0.8006453239783351,0.034119828431856354,-1.0,-0.04735535100850643,-0.2924423304853872,0.002921645233745159,0.16230984092973788
wine_quality,mlp,logistic_regression,231,0,3.485418299282974,0.464354736129071,0.033744885262275516,-1.0,-0.06281832276638608,-0.20696510242502203,0.013738688896777831,0.16230984092973788
wine_quality,mlp,logistic_regression,385,0,1.7676049946363652,0.9349054583591971,0.07023583317500223,-1.0,-0.14292359459307777,-0.44221384113836315,0.02709037247251967,0.16230984092973788
wine_quality,mlp,logistic_regression,77,1,1.567360900094676,1.0,0.09727430453940056,-0.23825889423464522,-0.08462125175535176,-0.4246163990608918,0.032485038261108684,0.16230984092973788
wine_quality,mlp,logistic_regression,15,1,1.703653152276822,1.0,0.0894923601762485,-0.4091699410322974,-0.076615812700401,-0.44832652282053354,0.02348204194302999,0.16230984092973788
wine_quality,mlp,logistic_regression,391,1,2.1295664403460273,1.0,0.08284435627744148,-0.18704911590047882,-0.06129265016032081,-0.33034585892039314,0.06148025526902398,0.16230984092973788
wine_quality,mlp,logistic_regression,271,1,1.8399454044589678,1.0,0.06037183027762796,-0.1623690242191656,-0.20252387765787006,-0.43211025049845664,0.05468601238135491,0.16230984092973788
wine_quality,mlp,logistic_regression,0,1,1.8399454044589678,1.0,0.07457696681354042,-0.40592256054791404,-0.08924781049329865,-0.3859861226362618,0.030637344285939797,0.16230984092973788
wine_quality,mlp,logistic_regression,396,1,2.0443837827321865,1.0,0.10547313877915002,-0.2922642435944981,-0.0906208537316571,-0.35940405947357584,0.027277119428772208,0.16230984092973788
wine_quality,mlp,logistic_regression,114,1,2.112529908823259,1.0,0.06804718630912905,-0.29462121330090535,-0.09567010951142685,-0.34675320572801116,0.020945614147619612,0.16230984092973788
wine_quality,mlp,logistic_regression,225,0,1.8229088729361993,1.0,0.08005324608556276,-0.8330896663207658,-0.12588368381585335,-0.41164593011886996,0.02892859882531307,0.16230984092973788
wine_quality,mlp,logistic_regression,262,1,1.8740184675045042,1.0,0.0685720681869956,-0.15941686014245351,-0.16626305395394939,-0.4004192229338098,0.03234441038984847,0.16230984092973788
wine_quality,mlp,logistic_regression,104,1,1.703653152276822,1.0,0.0715938881409988,-0.46762278975119703,-0.11863093579416929,-0.4299739751027339,0.036290428457409984,0.16230984092973788
wine_quality,mlp,logistic_regression,395,1,1.9080915305500405,1.0,0.06164014603976301,-0.1304751087475438,-0.07502700552458624,-0.3827348918189079,0.02064844056137648,0.16230984092973788
wine_quality,mlp,logistic_regression,193,1,1.6184704946629809,1.0,0.07939923684810017,-0.1692056147126042,-0.10666377999037152,-0.4526041843186672,0.029961138045333322,0.16230984092973788
wine_quality,mlp,logistic_regression,261,1,2.0614203142549545,1.0,0.0655079850168525,-0.15700145317059816,-0.06740394079214165,-0.35751716333375877,0.021464926895081254,0.16230984092973788
wine_quality,mlp,logistic_regression,57,1,2.146602971868796,1.0,0.08320151399605868,-0.1507712367749395,-0.06276769089638587,-0.336047217281705,0.020613144081784378,0.16230984092973788
wine_quality,mlp,logistic_regression,232,0,2.3851144131875506,1.0,0.067575863806555,-0.5219004349901752,-0.07414433487135581,-0.3483238648480336,0.015248079183785708,0.16230984092973788
wine_quality,mlp,logistic_regression,116,0,1.703653152276822,1.0,0.0831000487350879,-0.789113457705145,-0.11863093579416929,-0.43259576763384816,0.02205888788587666,0.16230984092973788
wine_quality,mlp,logistic_regression,113,1,1.9932741881638816,1.0,0.10052865856184204,-0.21232872397890892,-0.06337122638577421,-0.35293360995768497,0.024327419780398853,0.16230984092973788
wine_quality,mlp,logistic_regression,342,0,1.6866166207540538,1.0,0.114932468336019,-0.7970843007122675,-0.10235413231399286,-0.4171033572227185,0.027313057662538706,0.16230984092973788
wine_quality,mlp,logistic_regression,158,0,2.3851144131875506,1.0,0.07488136259645282,-0.908106756882905,-0.08650172401658178,-0.3277240663892789,0.011181924734776185,0.16230984092973788
wine_quality,mlp,logistic_regression,141,1,1.635507026185749,1.0,0.06658657751208967,-0.4871070726574969,-0.11070161109264931,-0.39463439661042343,0.03928498178600346,0.16230984092973788
wine_quality,mlp,logistic_regression,381,0,1.8740184675045042,1.0,0.09879026772702756,-0.5845284871889963,-0.08088472895056997,-0.4051861184449266,0.023934863688487865,0.16230984092973788
wine_quality,mlp,logistic_regression,55,1,2.1806760349143324,1.0,0.05493392644747397,-0.09133257612328065,-0.06951031394189607,-0.34411026970874276,0.018623305044779936,0.16230984092973788
wine_quality,mlp,logistic_regression,76,0,1.703653152276822,1.0,0.09332774704094488,-0.6137549115484461,-0.15199588648627943,-0.40244515352603444,0.029530446685931654,0.16230984092973788
wine_quality,mlp,logistic_regression,25,0,3.0123972443802844,0.5316144695483754,0.035428514370861655,-1.0,-0.08386425798436793,-0.24984298882922348,0.01408506655386785,0.16230984092973788
wine_quality,mlp,logistic_regression,82,1,1.7377262153223583,1.0,0.08272403041501963,-0.4011470010120563,-0.1708227323016531,-0.46266927019662907,0.02825379378172058,0.16230984092973788
wine_quality,mlp,logistic_regression,382,0,1.6695800892312855,1.0,0.06914132783296167,-0.566634757989333,-0.15131496912521594,-0.42135951392907284,0.04283984151635032,0.16230984092973788
wine_quality,mlp,logistic_regression,148,1,1.9932741881638816,1.0,0.07539649392138152,-0.14987909927922982,-0.08871971694008389,-0.37534209312960154,0.020678306813339025,0.16230984092973788
wine_quality,mlp,logistic_regression,181,0,2.9626055543905276,0.534798643467537,0.04190541307079965,-1.0,-0.0810100542462445,-0.24574985755074558,0.014935581376988558,0.16230984092973788
wine_quality,mlp,logistic_regression,22,1,2.1806760349143324,1.0,0.06292431574892472,-0.12558229216951092,-0.1274355755601428,-0.3799550894700702,0.02418250058053514,0.16230984092973788
wine_quality,mlp,logistic_regression,173,0,2.163639503391564,1.0,0.07449307821195039,-0.5177909827461581,-0.11092459547683152,-0.35714181723052124,0.01820964836908792,0.16230984092973788
wine_quality,mlp,logistic_regression,46,0,1.8740184675045042,1.0,0.07554549885007991,-0.6509521789150186,-0.13256108355787857,-0.3789681931337843,0.028139637039168167,0.16230984092973788
wine_quality,mlp,logistic_regression,321,1,1.703653152276822,1.0,0.08054312415862366,-0.5114624262903718,-0.13840275842653085,-0.45094831535164775,0.029886235200219987,0.16230984092973788
wine_quality,mlp,logistic_regression,338,0,1.9251280620728088,1.0,0.08824783936469512,-0.607806170307142,-0.056865861553252246,-0.39442896485789314,0.0229845677372109,0.16230984092973788
wine_quality,mlp,logistic_regression,70,1,2.1295664403460273,1.0,0.05420680102104196,-0.30395481333827806,-0.05338392110737619,-0.3324432929452845,0.018501002742993326,0.16230984092973788
wine_quality,mlp,logistic_regression,374,0,1.6184704946629809,1.0,0.07401623773975441,-0.6152931444094697,-0.1691011146188817,-0.4539840751245169,0.03333176607543332,0.16230984092973788
wine_quality,mlp,logistic_regression,39,1,1.6184704946629809,1.0,0.08478223595644596,-0.1845879433228409,-0.11186689120941404,-0.44018516706602084,0.08014604427126662,0.16230984092973788
wine_quality,mlp,logistic_regression,223,0,1.8399454044589678,1.0,0.10890604677532886,-0.9065603852236747,-0.07322897271245019,-0.4029792223749651,0.02668413857162499,0.16230984092973788
wine_quality,mlp,logistic_regression,172,1,1.6184704946629809,1.0,0.06594173907723574,-0.27688191498426135,-0.101460668771329,-0.43604549464847214,0.03408079452656665,0.16230984092973788
wine_quality,mlp,logistic_regression,30,0,2.2406260495390544,0.7147261201705937,0.06804524188689301,-1.0,-0.11650919692569044,-0.31496856316762906,0.0394963151969253,0.16230984092973788
wine_quality,mlp,logistic_regression,152,1,1.8229088729361993,1.0,0.09319631633841635,-0.43703064462728697,-0.13165816472483743,-0.38224264939609354,0.027266035674432983,0.16230984092973788
wine_quality,mlp,logistic_regression,124,0,2.9626055543905276,0.5232975973714609,0.03675913427263128,-1.0,-0.08385251228997237,-0.23745768444320506,0.022301073562900724,0.16230984092973788
wine_quality,mlp,logistic_regression,294,1,1.6695800892312855,1.0,0.09784150165041745,-0.2087601739960701,-0.09835472993139036,-0.4414242526876001,0.04283984151635032,0.16230984092973788
wine_quality,mlp,logistic_regression,255,0,1.9592011251183452,1.0,0.07893114996911359,-0.7497213205250169,-0.14184133627563722,-0.3841496012980417,0.025678649292114483,0.16230984092973788
wine_quality,mlp,logistic_regression,78,1,1.9080915305500405,1.0,0.060498661853841465,-0.4697103914911577,-0.12798724471841183,-0.37922356253616557,0.03240216826554462,0.16230984092973788
wine_quality,mlp,logistic_regression,101,1,2.0443837827321865,1.0,0.12038853214185809,-0.21919818269587357,-0.055608251153516856,-0.3495723374818975,0.02194029171444721,0.16230984092973788
wine_quality,mlp,logistic_regression,31,0,1.8058723414134312,1.0,0.09889991286323958,-0.6479443136293118,-0.08160540001564319,-0.40316243638832044,0.019467673423323856,0.16230984092973788
wine_quality,mlp,logistic_regression,352,0,1.8740184675045042,1.0,0.09879026772702756,-0.5845284871889963,-0.08088472895056997,-0.4051861184449266,0.023934863688487865,0.16230984092973788
wine_quality,mlp,logistic_regression,268,0,1.618229924667095,0.9685650204603132,0.07268129133413188,-1.0,-0.15091265706007542,-0.45267146955737136,0.03633328047093335,0.16230984092973788
wine_quality,mlp,logistic_regression,394,0,1.8740184675045042,1.0,0.09879026772702756,-0.5845284871889963,-0.08088472895056997,-0.4051861184449266,0.023934863688487865,0.16230984092973788
wine_quality,mlp,logistic_regression,73,1,1.567360900094676,1.0,0.11672916544728067,-0.38121423077543237,-0.05641416783690117,-0.4374403842674288,0.029004498447418467,0.16230984092973788
wine_quality,mlp,logistic_regression,320,1,2.146602971868796,1.0,0.07609894572810247,-0.32473804843833126,-0.07453663293945821,-0.3402087927279181,0.01920128489810052,0.16230984092973788
wine_quality,mlp,logistic_regression,140,1,1.635507026185749,1.0,0.09322120851692553,-0.410996592554763,-0.14674399609955838,-0.4588136929449904,0.028166590714493043,0.16230984092973788
wine_quality,mlp,logistic_regression,5,1,2.0443837827321865,1.0,0.12038853214185809,-0.21919818269587357,-0.055608251153516856,-0.3495723374818975,0.02194029171444721,0.16230984092973788
wine_quality,mlp,logistic_regression,45,1,1.9251280620728088,1.0,0.05543774524192385,-0.3750293391256834,-0.0874859408511573,-0.380507942568791,0.01920628262972418,0.16230984092973788
wine_quality,mlp,logistic_regression,388,1,2.1295664403460273,1.0,0.060343420004556135,-0.4091699410322974,-0.06129265016032081,-0.337686878007513,0.023339726537314632,0.16230984092973788
wine_quality,mlp,logistic_regression,246,1,1.9251280620728088,1.0,0.06788295335745777,-0.2715729697117018,-0.15091324796824632,-0.39210879447637614,0.028651995398440988,0.16230984092973788
wine_quality,mlp,logistic_regression,227,0,3.510314144277852,0.45620816181101725,0.03846934647708845,-1.0,-0.0803649573852566,-0.20167997816618316,0.02020286597802502,0.16230984092973788
wine_quality,mlp,logistic_regression,369,1,2.0443837827321865,1.0,0.06711927013218638,-0.30444192041093554,-0.1009186780193454,-0.3659585408013614,0.02105082042872638,0.16230984092973788
wine_quality,mlp,logistic_regression,176,1,1.9080915305500405,1.0,0.09131873487372297,-0.3653303044931227,-0.10371380175457509,-0.37220090397068106,0.01747175739808779,0.16230984092973788
wine_quality,mlp,logistic_regression,289,0,2.2147490979598685,1.0,0.05900595176455945,-0.42715543294580494,-0.07034206128820936,-0.3246989211610702,0.018063109186946147,0.16230984092973788
